Bt1		18		9		14		475.61		0		14.6792373
Bt2		11		9		7		71.69		0		3.6205047
Bt3		19		6		10		242.29		0		10.6268312
Bt4		21		11		6		262.21		0		5.6754658
Bt5		14		6		6		71.94		0		4.2818996
Bt6		21		10		14		540.18		0		12.8614207
Bt7		9		7		10		140.71		1		2.2334490
Bt8		15		7		13		141.39		0		6.7326953
Bt9		15		9		10		270.10		0		10.0038611
Bt10		7		6		6		56.73		0		6.7533812

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt3 1	Bt7 2	Bt9 1	Bt10 1	
2	Bt10 2	
3	Bt2 2	Bt7 1	Bt10 1	
4	Bt2 1	Bt3 1	Bt7 2	Bt10 1	
5	Bt4 1	Bt6 1	Bt7 2	
6	Bt3 1	Bt4 3	Bt7 1	Bt10 1	
7	Bt2 1	Bt9 1	Bt10 1	
8	Bt6 1	Bt7 1	Bt8 1	Bt9 1	
9	Bt1 1	Bt4 1	Bt5 1	Bt9 1	
10	Bt2 1	Bt3 1	Bt4 1	
11	Bt1 1	Bt7 1	Bt10 1	
12	Bt2 1	Bt5 1	Bt7 1	
13	Bt1 1	Bt4 1	Bt7 1	Bt8 1	Bt9 1	
14	Bt4 2	Bt6 1	Bt10 1	
15	Bt4 1	Bt5 1	Bt6 1	Bt7 1	Bt9 1	
16	Bt3 1	Bt6 1	Bt8 1	
17	Bt5 1	Bt6 1	Bt7 1	Bt10 1	
18	Bt7 2	Bt9 1	
19	Bt5 1	
20	Bt3 1	Bt5 1	Bt7 1	
21	Bt1 1	Bt9 1	Bt10 1	
22	Bt6 1	
23	Bt7 2	
24	Bt3 1	Bt10 1	
25	Bt3 1	Bt4 1	Bt5 1	Bt8 1	Bt10 1	
26	Bt2 1	Bt6 1	Bt8 3	
27	Bt7 1	Bt9 1	
28	Bt8 1	Bt9 1	
29	Bt6 1	Bt8 1	
30	Bt2 1	Bt8 4	
31	Bt5 1	Bt6 2	Bt8 1	
32	Bt8 1	
33	Bt1 1	
34	Bt3 1	Bt5 1	Bt7 1	Bt9 1	
35	Bt6 1	Bt9 1	
36	Bt3 1	Bt4 2	Bt7 1	
37	Bt4 1	Bt6 1	Bt9 1	
38	Bt2 1	Bt5 1	
39	Bt4 1	Bt5 1	Bt8 1	
40	Bt1 1	Bt2 1	Bt3 1	Bt4 1	Bt7 2	
41	Bt1 1	Bt3 1	
42	Bt2 1	Bt4 1	Bt6 1	Bt7 1	Bt8 1	
43	Bt2 1	Bt3 3	Bt8 1	
44	Bt1 1	Bt5 2	Bt6 1	
45	Bt4 1	Bt5 1	
46	Bt3 1	Bt6 1	Bt10 1	
47	Bt3 2	Bt4 1	Bt5 1	
48	Bt3 1	Bt4 1	Bt8 1	
49	Bt5 1	Bt7 1	
50	Bt5 3	Bt7 1	Bt8 1	
51	Bt4 2	Bt5 1	
52	Bt3 1	
53	Bt4 2	Bt9 1	Bt10 1	
54	Bt4 1	Bt7 1	Bt8 1	
55	Bt5 1	Bt8 2	
56	Bt2 1	Bt3 1	Bt4 1	
57	Bt1 1	Bt4 1	Bt5 1	Bt6 1	Bt10 1	
58	Bt2 1	Bt3 1	Bt6 1	Bt9 1	
59	Bt8 1	Bt10 1	
60	Bt6 1	
61	Bt1 1	Bt4 1	Bt8 1	
62	Bt8 1	
63	Bt2 1	Bt3 1	Bt8 1	
64	Bt9 1	
65	Bt1 2	Bt3 1	Bt8 1	
66	Bt1 1	Bt6 1	Bt7 1	Bt8 2	Bt10 1	
67	Bt2 1	Bt5 2	Bt10 1	
68	Bt1 1	Bt4 1	Bt5 1	Bt10 1	
69	Bt1 1	Bt8 1	Bt9 1	
70	Bt1 1	Bt5 1	Bt6 1	Bt7 1	
71	Bt4 1	Bt7 1	
72	Bt6 1	Bt9 1	
73	Bt1 1	Bt4 1	Bt6 1	
74	Bt2 1	Bt3 1	Bt6 1	Bt8 1	Bt9 1	
75	Bt1 1	Bt6 1	Bt9 1	
76	Bt1 1	Bt2 1	Bt4 2	Bt9 2	
77	Bt4 1	Bt8 1	Bt10 1	
78	Bt1 1	Bt4 1	Bt5 1	
79	Bt2 1	Bt6 1	
80	Bt3 1	Bt6 1	Bt7 1	Bt9 1	
81	Bt1 1	Bt3 1	Bt10 1	
82	Bt4 1	Bt7 1	
83	Bt4 1	Bt5 1	Bt8 2	Bt9 1	Bt10 1	
84	Bt1 1	Bt3 1	Bt7 1	Bt10 1	
85	Bt4 1	Bt10 1	
86	Bt6 1	Bt9 1	Bt10 1	
87	Bt4 1	
88	Bt1 1	Bt4 1	
89	Bt1 1	Bt6 1	
90	Bt2 1	Bt7 1	
91	Bt7 2	
92	Bt1 1	Bt2 1	Bt3 1	Bt6 1	Bt8 1	Bt9 1	
93	Bt5 1	Bt8 1	
94	Bt4 2	Bt5 1	
95	Bt6 2	Bt8 1	Bt10 1	
96	Bt3 1	Bt6 1	Bt7 1	Bt8 1	
97	Bt1 1	Bt9 1	
98	Bt7 1	Bt8 1	
99	Bt2 2	Bt3 1	Bt6 1	Bt9 1	Bt10 1	
100	Bt3 3	Bt8 2	Bt10 1	
101	Bt1 1	Bt4 2	Bt9 1	
102	Bt2 1	Bt7 1	Bt10 1	
103	Bt3 1	Bt7 1	
104	Bt1 1	Bt9 1	
105	Bt1 1	Bt4 1	
106	Bt2 1	Bt7 2	Bt10 2	
107	Bt1 1	Bt3 1	Bt7 1	Bt9 1	
108	Bt2 1	Bt3 1	Bt5 1	Bt6 1	Bt9 2	Bt10 2	
109	Bt1 1	Bt3 3	Bt4 1	Bt5 1	
110	Bt4 1	Bt7 1	
111	Bt1 1	Bt2 1	Bt6 1	
112	Bt9 1	
113	Bt6 2	Bt8 1	
114	Bt2 1	Bt4 1	Bt6 1	
115	Bt4 3	Bt8 2	
116	Bt5 1	Bt9 1	
117	Bt1 3	Bt4 1	Bt5 1	Bt6 2	
118	Bt7 1	
119	Bt8 1	Bt10 3	
120	Bt1 1	Bt2 1	Bt4 1	Bt7 1	Bt9 1	Bt10 1	
