Bt73		6		12		15		146.80		0		10.1942673
Bt74		6		6		9		44.53		0		6.1847217
Bt75		17		9		15		296.56		0		9.6913570
Bt76		24		8		15		388.04		0		10.1051225
Bt77		24		11		14		486.45		0		9.2130248
Bt78		8		6		10		80.26		0		8.3606411
Bt79		11		10		10		144.11		0		6.5502809
Bt80		6		8		7		53.71		0		5.5952035
Bt81		25		10		10		329.89		0		6.5977227
Bt82		22		9		12		572.14		0		14.4479658
Bt83		6		8		6		44.89		0		4.6761710
Bt84		18		12		7		269.87		0		6.2468819
Bt85		20		10		14		492.22		0		12.3053788
Bt86		11		7		15		181.20		1		2.3532050
Bt87		23		8		12		407.80		1		2.2163156
Bt88		17		8		6		101.67		0		3.7379455
Bt89		19		9		7		198.55		0		5.8055334
Bt90		6		6		7		41.46		0		5.7587795
Bt91		23		9		14		393.87		0		9.5138410
Bt92		7		7		13		134.11		0		13.6844937
Bt93		6		8		11		62.11		0		6.4702091
Bt94		25		10		11		476.69		0		9.5337642
Bt95		17		12		7		208.78		0		5.1171110
Bt96		22		10		8		331.98		0		7.5448967
Bt97		13		7		15		276.60		0		15.1975993
Bt98		14		6		11		216.81		0		12.9054035
Bt99		14		10		11		229.53		0		8.1974207
Bt100		7		6		8		68.73		0		8.1825818

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt3 1	Bt72 1	Bt73 1	
2	Bt14 1	Bt26 1	Bt94 1	
3	Bt4 1	Bt32 1	Bt70 1	Bt75 1	
4	Bt2 1	Bt57 1	
5	Bt4 1	Bt46 1	Bt48 1	Bt56 1	Bt90 1	Bt97 1	
6	Bt22 1	Bt88 1	
7	Bt12 1	Bt79 1	
8	Bt1 1	Bt3 1	Bt63 1	
9	Bt1 1	Bt8 1	Bt34 1	
10	Bt51 1	
11	Bt22 1	Bt50 1	Bt57 1	Bt75 1	Bt82 1	
12	Bt4 1	Bt27 1	Bt44 1	Bt96 1	
13	Bt16 1	Bt20 1	Bt38 1	Bt49 1	
14	Bt70 1	Bt98 1	
15	Bt3 1	Bt50 1	Bt85 1	
16	Bt5 1	Bt21 1	Bt26 1	Bt27 1	Bt63 1	Bt84 1	
17	Bt66 1	Bt92 1	
18	Bt5 1	Bt45 1	Bt63 1	
19	Bt99 1	
20	Bt6 1	Bt25 1	Bt53 1	Bt80 1	
21	Bt25 1	Bt40 1	Bt49 1	Bt57 1	Bt62 1	
22	Bt71 1	Bt77 1	
23	Bt42 1	Bt69 1	
24	Bt7 1	Bt47 1	
25	Bt19 1	Bt36 1	Bt51 1	Bt77 1	
26	Bt34 1	Bt76 2	Bt97 1	
27	Bt24 1	Bt49 1	Bt53 1	Bt56 1	Bt76 1	
28	Bt8 1	
29	Bt26 2	Bt38 1	Bt49 1	Bt54 1	Bt98 1	
30	Bt3 1	Bt70 1	Bt87 1	
31	Bt3 1	Bt93 1	
32	Bt4 1	Bt9 1	
33	Bt18 1	Bt29 1	Bt75 1	
34	Bt54 1	Bt85 1	Bt95 1	
35	Bt39 1	Bt47 1	Bt82 1	Bt98 1	
36	Bt4 1	Bt10 1	Bt61 1	Bt64 1	
37	Bt11 1	Bt38 1	Bt47 1	Bt73 1	Bt82 1	
38	Bt40 2	Bt96 1	
39	Bt17 1	Bt18 1	Bt65 1	Bt66 1	Bt77 1	
40	Bt11 1	
41	Bt75 1	Bt90 1	
42	Bt36 1	Bt52 1	Bt82 1	Bt90 1	Bt100 1	
43	Bt22 1	
44	Bt6 1	Bt12 1	Bt53 1	Bt67 1	Bt95 1	
45	Bt3 1	Bt17 1	Bt32 1	Bt73 2	
46	Bt42 1	Bt50 1	Bt87 1	
47	Bt11 1	Bt20 1	
48	Bt13 1	Bt19 1	Bt68 1	
49	Bt49 1	Bt67 1	
50	Bt4 1	Bt17 1	Bt34 1	Bt88 1	
51	Bt62 1	Bt68 1	Bt87 1	
52	Bt14 1	Bt22 1	Bt33 1	Bt82 1	Bt87 1	Bt97 1	
53	Bt15 1	Bt22 1	Bt49 1	Bt53 1	Bt57 1	Bt92 1	
54	Bt13 1	
55	Bt10 1	Bt16 1	Bt44 1	Bt51 2	Bt91 1	
56	Bt15 1	Bt39 1	Bt56 1	
57	Bt1 1	Bt31 1	Bt56 1	Bt67 1	Bt81 1	
58	Bt64 1	
59	Bt96 1	
60	Bt2 2	Bt16 1	Bt37 1	Bt44 1	Bt91 1	
61	Bt11 1	Bt44 1	Bt64 1	
62	Bt31 1	Bt64 1	Bt65 1	Bt81 1	Bt84 1	
63	Bt57 1	Bt94 1	
64	Bt17 1	Bt77 1	Bt79 1	
65	Bt14 1	Bt60 1	Bt76 1	Bt97 1	
66	Bt3 1	Bt14 1	Bt43 1	Bt89 1	
67	Bt37 1	Bt55 1	Bt67 1	Bt81 1	
68	Bt18 1	Bt23 1	Bt41 1	Bt59 1	Bt81 1	
69	Bt7 1	Bt44 1	Bt61 1	Bt71 1	Bt94 1	
70	Bt41 1	Bt68 1	
71	Bt14 1	Bt19 1	Bt36 1	Bt40 1	
72	Bt19 1	Bt81 1	Bt97 1	
73	Bt8 1	Bt49 1	Bt55 1	
74	Bt80 1	Bt99 1	
75	Bt17 1	Bt31 1	Bt98 1	
76	Bt20 1	Bt84 1	
77	Bt56 1	
78	Bt4 1	Bt16 1	Bt71 1	Bt76 1	
79	Bt79 1	
80	Bt21 1	Bt78 1	Bt87 1	Bt99 1	
81	Bt6 1	Bt80 1	Bt85 1	
82	Bt16 1	Bt63 1	Bt86 1	
83	Bt20 1	Bt55 1	
84	Bt18 1	Bt22 1	Bt63 1	Bt64 1	Bt93 1	
85	Bt28 1	Bt38 1	Bt77 1	Bt91 1	
86	Bt18 1	Bt30 1	Bt44 1	
87	Bt3 1	Bt19 1	Bt28 1	Bt83 1	Bt98 1	
88	Bt23 1	
89	Bt26 1	Bt49 1	Bt65 1	Bt82 1	
90	Bt3 1	Bt83 1	
91	Bt44 1	Bt48 1	
92	Bt22 1	Bt24 1	Bt68 1	Bt76 1	Bt82 1	Bt93 1	Bt98 1	
93	Bt13 1	Bt56 1	Bt58 1	
94	Bt58 1	Bt92 1	
95	Bt7 1	Bt28 1	Bt52 1	
96	Bt20 1	Bt25 1	Bt35 1	Bt59 1	Bt69 1	Bt70 1	Bt99 1	Bt100 1	
97	Bt52 1	
98	Bt18 1	Bt35 1	Bt62 1	Bt66 1	Bt90 1	Bt97 1	
99	Bt13 1	Bt51 1	Bt52 1	
100	Bt7 1	Bt20 1	Bt26 1	Bt27 1	Bt37 1	Bt54 1	
101	Bt24 1	Bt45 1	Bt78 1	
102	Bt21 1	Bt67 1	
103	Bt12 1	Bt55 1	
104	Bt27 1	
105	Bt12 1	Bt71 1	Bt84 1	Bt89 1	Bt92 1	
106	Bt66 1	
107	Bt15 1	Bt48 1	Bt65 1	Bt80 1	
108	Bt28 1	Bt30 1	Bt39 1	Bt57 1	
109	Bt10 1	Bt13 1	Bt17 1	Bt32 1	Bt83 1	Bt92 1	
110	Bt12 1	Bt74 1	Bt92 1	
111	Bt37 1	Bt70 1	Bt76 1	
112	Bt29 1	Bt45 1	Bt47 1	Bt59 1	Bt69 1	
113	Bt35 1	Bt52 1	Bt57 1	Bt65 1	
114	Bt15 1	Bt33 1	Bt58 1	
115	Bt7 1	Bt45 1	
116	Bt30 1	Bt44 1	Bt93 1	
117	Bt27 1	Bt47 1	Bt74 1	Bt89 1	
118	Bt22 1	Bt33 1	Bt67 1	
119	Bt20 1	Bt65 1	Bt100 1	
120	Bt27 1	Bt31 1	Bt42 1	
