Bt4		16		10		13		233.89		0		7.3090525
Bt5		23		7		14		421.72		0		13.0967512
Bt6		10		8		14		268.04		1		3.3505073
Bt7		13		10		9		214.14		0		8.2361374
Bt8		21		11		6		276.26		0		5.9795741
Bt9		19		10		12		429.68		1		2.2614932
Bt10		6		6		7		33.50		0		4.6533993
Bt11		10		11		15		222.17		0		10.0988559
Bt12		15		10		6		164.15		1		1.0943293
Bt13		17		10		8		138.14		0		4.0628832
Bt14		17		9		9		287.36		0		9.3907188
Bt15		8		12		8		133.41		0		6.9486779
Bt16		12		8		8		103.72		0		5.4023012
Bt17		19		9		9		303.74		0		8.8813275
Bt18		15		12		7		151.24		0		4.2010112
Bt19		22		11		6		284.30		0		5.8738956
Bt20		7		6		6		46.20		0		5.5003643
Bt21		25		12		13		779.61		0		12.9934361
Bt22		8		6		7		41.36		0		4.3083342
Bt23		21		8		12		344.71		0		10.2593346
Bt24		15		6		7		90.22		0		5.0119695
Bt25		23		8		12		312.26		0		8.4853358
Bt26		25		7		12		320.98		0		9.1709767
Bt27		19		8		11		308.11		0		10.1353370
Bt28		14		11		13		445.12		0		14.4520274
Bt29		8		7		7		54.01		0		4.8222338
Bt30		8		7		6		58.19		0		5.1955408
Bt31		23		8		13		371.85		0		10.1045692
Bt32		18		9		10		187.91		0		5.7997529
Bt33		24		9		6		294.64		0		6.8203790
Bt34		12		11		10		132.57		0		5.0214768
Bt35		25		7		7		296.94		1		1.6968071
Bt36		11		11		10		200.82		1		1.6596704
Bt37		16		8		10		194.34		0		7.5912344
Bt38		10		11		9		113.40		0		5.1543473
Bt39		14		9		15		408.82		0		16.2229492
Bt40		8		7		7		74.07		0		6.6135452
Bt41		14		11		10		223.81		0		7.2664058
Bt42		9		7		12		166.76		1		2.6470250
Bt43		14		8		15		288.72		0		12.8893360
Bt44		22		6		14		209.14		0		7.9219917
Bt45		15		12		10		219.17		0		6.0881594
Bt46		6		8		9		64.44		0		6.7120522
Bt47		18		10		7		262.85		0		7.3012559
Bt48		10		7		8		109.41		0		7.8147450
Bt49		13		7		13		146.07		0		8.0258662
Bt50		8		8		7		72.39		0		5.6553423
Bt51		15		12		13		265.43		0		7.3731477
Bt52		21		12		13		479.03		0		9.5046368
Bt53		10		9		7		128.28		1		1.4252888
Bt54		21		6		11		316.79		0		12.5708842
Bt55		21		11		11		610.69		0		13.2184936
Bt56		12		6		10		160.31		0		11.1328062
Bt57		11		9		9		207.47		0		10.4780672
Bt58		24		11		11		686.01		0		12.9926331
Bt59		21		10		15		703.78		0		16.7566257
Bt60		8		7		8		65.38		0		5.8371976
Bt61		18		12		12		523.90		0		12.1272733
Bt62		20		12		15		723.94		0		15.0819903
Bt63		18		12		15		493.57		1		2.2850311
Bt64		13		6		12		162.08		0		10.3894307
Bt65		15		6		11		163.14		0		9.0631603
Bt66		20		9		10		338.45		1		1.8802948
Bt67		8		8		7		84.62		1		1.3221281
Bt68		20		12		15		872.58		0		18.1787767
Bt69		25		12		8		450.60		0		7.5100683
Bt70		8		8		6		59.16		0		4.6215255
Bt71		13		10		13		351.18		0		13.5067545
Bt72		18		9		8		310.97		0		9.5978928
Bt73		14		9		11		241.29		0		9.5749545
Bt74		15		11		8		226.99		0		6.8784359
Bt75		15		11		6		107.88		0		3.2692113
Bt76		16		6		9		142.08		0		7.3997561
Bt77		14		12		8		315.15		0		9.3795250
Bt78		9		12		11		152.90		0		7.0786541
Bt79		16		10		11		390.75		0		12.2107906
Bt80		6		6		7		52.43		0		7.2817178
Bt81		23		6		9		230.07		0		8.3359255
Bt82		19		7		6		177.82		0		6.6849580
Bt83		22		6		15		435.79		0		16.5073670
Bt84		20		10		15		425.54		0		10.6385859
Bt85		7		7		6		61.97		0		6.3237637
Bt86		8		6		8		54.09		0		5.6343807
Bt87		11		9		10		206.87		0		10.4479770
Bt88		24		7		6		194.58		0		5.7911218
Bt89		6		11		14		173.46		0		13.1412256
Bt90		8		6		7		79.62		0		8.2940491
Bt91		23		8		7		284.96		1		1.5486931
Bt92		22		11		11		488.44		0		10.0917125
Bt93		13		8		8		84.01		0		4.0389724
Bt94		17		6		8		123.01		0		6.0297105
Bt95		25		6		12		366.77		0		12.2255211
Bt96		17		8		7		164.30		0		6.0403537
Bt97		13		12		14		474.09		0		15.1951043
Bt98		19		12		6		138.36		0		3.0342924
Bt99		18		11		12		533.34		0		13.4682483
Bt100		7		8		8		97.18		0		8.6763846

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt49 1	Bt59 1	
2	Bt2 1	
3	Bt30 1	
4	Bt3 1	
5	Bt30 1	
6	Bt4 1	
7	Bt5 1	
8	Bt5 1	
9	Bt13 1	Bt98 1	
10	Bt6 1	
11	Bt73 1	
12	Bt7 1	
13	Bt92 1	
14	Bt8 1	Bt10 1	Bt29 1	Bt33 1	Bt94 1	
15	Bt7 1	Bt12 1	Bt30 1	
16	Bt9 1	Bt30 1	Bt37 1	
17	Bt37 1	Bt51 1	Bt69 1	
18	Bt10 1	
19	Bt20 1	
20	Bt11 1	Bt51 1	
21	Bt31 1	
22	Bt12 1	Bt37 1	Bt66 1	Bt82 1	
23	Bt99 1	
24	Bt13 1	
25	Bt57 1	
26	Bt14 1	
27	Bt1 1	Bt31 1	Bt61 1	Bt91 1	
28	Bt15 1	
29	Bt37 1	Bt46 1	
30	Bt16 1	
31	Bt7 1	
32	Bt17 1	Bt74 1	Bt98 1	
33	Bt35 1	
34	Bt11 1	Bt18 1	
35	Bt87 1	
36	Bt19 1	
37	Bt67 1	
38	Bt11 1	Bt20 1	Bt48 1	Bt50 1	Bt52 1	
39	Bt18 1	
40	Bt21 1	Bt97 1	
41	Bt33 1	Bt66 1	
42	Bt22 1	Bt32 1	Bt49 1	
43	Bt93 1	
44	Bt23 1	
45	Bt28 1	Bt34 1	Bt94 1	
46	Bt24 1	
47	Bt86 1	
48	Bt25 1	
49	Bt11 1	
50	Bt26 1	Bt93 1	
51	Bt10 1	Bt53 1	
52	Bt27 1	
53	Bt73 1	
54	Bt28 1	
55	Bt19 1	Bt35 1	
56	Bt29 1	
57	Bt41 1	Bt92 1	
58	Bt30 1	
59	Bt43 1	
60	Bt31 1	Bt42 1	Bt52 1	
61	Bt100 1	
62	Bt32 1	
63	Bt55 1	
64	Bt33 1	Bt49 1	
65	Bt53 1	Bt76 1	Bt99 1	
66	Bt34 1	Bt36 1	
67	Bt13 1	
68	Bt35 1	
69	Bt24 1	Bt31 1	Bt35 1	
70	Bt29 1	Bt36 1	
71	Bt38 1	
72	Bt32 1	Bt37 1	Bt48 1	Bt76 1	
73	Bt9 1	Bt32 1	Bt55 1	
74	Bt38 1	
75	Bt45 1	
76	Bt39 1	Bt51 1	Bt61 1	
77	Bt4 1	Bt25 1	
78	Bt40 1	
79	Bt3 1	Bt56 1	Bt76 1	Bt96 1	
80	Bt41 1	
81	Bt26 1	Bt45 1	
82	Bt10 1	Bt42 1	
83	Bt22 1	Bt32 1	
84	Bt36 1	Bt43 1	
85	Bt31 1	
86	Bt44 1	
87	Bt54 1	
88	Bt45 1	
89	Bt63 1	
90	Bt46 1	
91	Bt22 1	Bt33 1	Bt42 1	
92	Bt15 1	Bt47 1	
93	Bt5 1	
94	Bt31 1	Bt48 1	
95	Bt88 1	
96	Bt49 1	
97	Bt84 1	
98	Bt50 1	Bt73 1	
99	Bt11 1	Bt68 1	
100	Bt51 1	
101	Bt24 1	Bt34 1	Bt96 1	
102	Bt52 1	
103	Bt30 1	Bt62 1	Bt86 1	
104	Bt53 1	
105	Bt48 1	
106	Bt54 1	Bt100 1	
107	Bt68 1	Bt98 1	
108	Bt55 1	
109	Bt25 1	
110	Bt6 1	Bt56 1	
111	Bt68 1	Bt95 1	Bt96 1	
112	Bt57 1	
113	Bt70 1	
114	Bt58 1	
115	Bt52 1	Bt53 1	Bt74 1	
116	Bt59 1	
117	Bt13 1	Bt21 1	Bt46 1	
118	Bt60 1	
119	Bt71 1	
120	Bt61 1	
