Name				477_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		13
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		59		57		5		0		957		10		421.87		2689
2		68		59		4		646		926		10		146.21		948
3		46		29		7		0		977		10		496.69		2728
4		13		39		5		0		166		10		272.84		1158
5		47		48		7		0		972		10		344.34		1495
6		66		54		6		0		953		10		381.95		2341
7		24		43		7		0		976		10		578.48		2089
8		25		23		3		0		974		10		199.74		943
9		54		38		5		0		970		10		300.07		1782
10		57		20		7		0		963		10		470.73		2828
11		5		37		9		0		959		10		636.45		2007
12		58		71		5		0		947		10		229.35		807
13		9		40		9		779		987		10		391.68		2896
14		56		4		9		374		622		10		348.83		2577
15		19		3		4		0		954		10		166.59		750
16		25		71		5		0		952		10		342.67		1767
17		20		59		8		0		961		10		759.27		2843
18		48		12		6		170		418		10		323.84		1605
19		43		45		7		0		977		10		441.98		2168
20		66		11		7		0		950		10		402.19		1966
21		51		12		6		0		961		10		601.03		2427
22		20		32		7		0		974		10		250.75		1666
23		46		62		8		0		960		10		359.18		1671
24		16		12		4		0		960		10		147.56		684
25		64		14		8		0		954		10		204.22		1625
26		38		75		8		0		949		10		359.45		2060
27		2		64		8		41		281		10		336.33		2412
28		11		60		6		397		609		10		354.26		1883
29		33		3		9		0		957		10		616.91		2940
30		35		71		6		183		429		10		363.02		2186
31		62		59		9		320		572		10		723.09		3255
32		53		78		7		217		467		10		353		1709
33		5		33		9		0		959		10		495		2472
34		23		59		5		0		963		10		284.51		1904
35		18		42		7		0		971		10		380.52		2202
36		50		63		8		86		324		10		646.17		2764
37		49		0		6		0		952		10		516.62		2178
38		28		51		5		0		972		10		304.53		1343
39		16		25		6		0		968		10		234.2		1062
40		48		53		9		0		967		10		540.14		2122
41		69		79		6		0		934		10		296.07		1896
42		20		26		8		0		972		10		269.21		1457
43		54		9		7		0		957		10		314.89		2322
44		62		51		6		0		958		10		318.24		1864
45		59		50		5		0		961		10		252.37		1788
46		9		24		6		742		1000		10		364.02		2153
47		69		66		9		0		943		10		601.11		2938
48		41		73		9		0		951		10		424.75		2749
49		70		43		5		0		954		10		384.74		1304
50		35		78		7		708		956		10		467.51		1977
51		17		9		6		0		958		10		557.96		2745
52		11		64		5		0		952		10		246.07		1740
53		44		36		9		0		980		10		596.95		3507
54		33		20		8		0		974		10		421.32		2664
55		60		47		7		406		636		10		420.45		1864
56		36		3		4		0		957		10		130.33		908
57		3		20		7		776		1000		10		388.68		2597
58		38		46		6		0		978		10		468.27		2126
59		23		10		6		0		962		10		372.77		2017
60		37		29		8		0		983		10		465.33		2198

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt68		12		7		7		103.37		0		10.5317379
Bt69		8		7		8		50.95		0		6.8494676
Bt70		14		7		6		141.45		0		13.9852460
Bt71		16		2		3		16.37		0		51.7546155
Bt72		15		6		4		48.27		0		5.3126147
Bt73		11		6		7		85.30		1		4.2747623
Bt74		15		3		5		25.58		0		3.7145192
Bt75		16		2		3		15.31		0		6.5301256
Bt76		13		4		6		57.73		0		5.8585109
Bt77		14		4		4		139.41		0		27.6085988
Bt78		16		6		7		109.17		0		13.0898283
Bt79		13		2		6		18.29		0		2.4125535
Bt80		7		6		7		47.71		0		7.4334466
Bt81		16		4		5		49.50		0		13.3435164
Bt82		13		2		7		27.86		1		7.0412406
Bt83		9		6		8		57.36		1		1.5873094
Bt84		16		4		7		67.34		0		9.9522805
Bt85		16		5		8		120.79		0		47.9016638
Bt86		9		7		8		93.18		0		8.8565806
Bt87		12		3		3		54.02		0		62.6854550
Bt88		12		5		8		186.59		1		7.1799313
Bt89		13		2		3		8.61		0		2.4811975
Bt90		11		6		4		85.22		0		11.0342768
Bt91		7		4		5		14.03		0		4.0749111
Bt92		9		5		3		16.92		0		17.2256433
Bt93		11		3		3		14.71		0		5.9757277
Bt94		10		6		6		57.53		0		12.4195858
Bt95		6		3		7		17.96		0		2.8112058
Bt96		17		7		5		106.71		0		29.4150384
Bt97		14		6		5		76.44		0		12.1114787
Bt98		11		4		8		52.50		0		8.3587896
Bt99		15		6		8		95.98		0		4.0301467
Bt100		7		6		4		56.59		0		14.8976497

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt19 1	Bt45 1	Bt48 1	Bt53 1	Bt62 1	
2	Bt17 1	Bt30 1	Bt34 1	Bt44 1	
3	Bt28 1	Bt36 1	Bt46 1	Bt59 1	Bt70 1	Bt76 1	Bt97 1	
4	Bt16 1	Bt48 1	Bt54 1	Bt60 1	Bt90 1	
5	Bt31 1	Bt38 1	Bt49 1	Bt61 1	Bt67 1	Bt71 1	Bt83 1	
6	Bt66 1	Bt78 1	Bt80 1	Bt84 1	Bt91 1	Bt96 1	
7	Bt9 1	Bt34 1	Bt53 1	Bt76 1	Bt81 1	Bt88 1	Bt90 1	
8	Bt40 1	Bt85 1	Bt100 1	
9	Bt37 1	Bt40 1	Bt42 1	Bt70 1	Bt93 1	
10	Bt22 1	Bt30 1	Bt37 1	Bt57 1	Bt85 1	Bt96 1	Bt97 1	
11	Bt5 1	Bt10 1	Bt54 1	Bt73 1	Bt76 1	Bt77 2	Bt87 1	Bt91 1	
12	Bt15 1	Bt16 1	Bt23 1	Bt40 1	Bt64 1	
13	Bt6 1	Bt8 1	Bt11 1	Bt37 1	Bt42 1	Bt59 1	Bt62 1	Bt69 1	Bt75 1	
14	Bt28 1	Bt48 1	Bt54 1	Bt67 1	Bt89 1	Bt91 1	Bt92 1	Bt94 1	Bt99 1	
15	Bt54 1	Bt60 1	Bt64 1	Bt75 1	
16	Bt20 1	Bt43 1	Bt49 1	Bt73 1	Bt76 1	
17	Bt8 1	Bt14 1	Bt21 1	Bt57 1	Bt65 1	Bt77 1	Bt78 1	Bt90 1	
18	Bt16 1	Bt19 1	Bt33 1	Bt39 1	Bt50 1	Bt93 1	
19	Bt1 1	Bt11 1	Bt37 1	Bt40 1	Bt77 1	Bt99 1	Bt100 1	
20	Bt10 1	Bt12 1	Bt17 1	Bt84 1	Bt97 1	Bt98 1	Bt100 1	
21	Bt60 1	Bt61 1	Bt62 1	Bt78 1	Bt82 1	Bt88 1	
22	Bt22 1	Bt28 1	Bt40 1	Bt41 1	Bt44 1	Bt59 2	
23	Bt9 1	Bt35 1	Bt38 1	Bt40 1	Bt69 1	Bt71 1	Bt79 1	Bt87 1	
24	Bt2 1	Bt4 1	Bt16 1	Bt87 1	
25	Bt17 1	Bt22 1	Bt24 1	Bt25 1	Bt38 1	Bt66 1	Bt72 1	Bt74 1	
26	Bt20 1	Bt24 1	Bt28 1	Bt67 1	Bt75 1	Bt82 2	Bt86 1	
27	Bt7 1	Bt32 1	Bt33 1	Bt54 1	Bt69 1	Bt83 1	Bt95 1	Bt98 1	
28	Bt25 1	Bt45 1	Bt49 1	Bt60 1	Bt82 1	Bt89 1	
29	Bt9 1	Bt19 1	Bt34 1	Bt47 2	Bt75 1	Bt93 1	Bt98 1	Bt99 1	
30	Bt14 1	Bt24 1	Bt36 1	Bt65 1	Bt73 1	Bt91 1	
31	Bt2 1	Bt11 1	Bt15 1	Bt37 1	Bt39 1	Bt47 1	Bt57 1	Bt88 1	Bt94 1	
32	Bt15 1	Bt19 1	Bt28 1	Bt52 1	Bt61 1	Bt67 1	Bt87 1	
33	Bt2 1	Bt3 1	Bt4 1	Bt25 1	Bt36 1	Bt40 1	Bt74 1	Bt75 1	Bt88 1	
34	Bt6 1	Bt29 1	Bt33 1	Bt36 1	Bt53 1	
35	Bt2 1	Bt47 1	Bt64 1	Bt68 1	Bt75 1	Bt83 1	Bt89 1	
36	Bt23 1	Bt42 1	Bt61 1	Bt68 1	Bt81 1	Bt85 1	Bt87 1	Bt97 1	
37	Bt39 1	Bt52 1	Bt60 1	Bt64 1	Bt85 2	
38	Bt24 1	Bt33 1	Bt58 1	Bt74 1	Bt86 1	
39	Bt6 1	Bt24 1	Bt46 1	Bt49 1	Bt61 1	Bt79 1	
40	Bt3 1	Bt4 1	Bt7 1	Bt12 1	Bt24 1	Bt48 1	Bt58 1	Bt73 1	Bt90 1	
41	Bt35 1	Bt46 1	Bt47 1	Bt54 1	Bt65 1	Bt72 1	
42	Bt4 1	Bt6 1	Bt30 1	Bt31 1	Bt38 1	Bt56 1	Bt82 1	Bt89 1	
43	Bt3 1	Bt29 1	Bt30 1	Bt33 1	Bt69 1	Bt81 1	Bt83 1	
44	Bt4 1	Bt20 1	Bt25 1	Bt43 1	Bt52 1	Bt86 1	
45	Bt10 1	Bt50 1	Bt53 1	Bt83 1	Bt97 1	
46	Bt20 1	Bt32 1	Bt36 1	Bt42 1	Bt72 1	Bt74 1	
47	Bt7 1	Bt30 1	Bt31 1	Bt39 1	Bt51 1	Bt54 1	Bt66 1	Bt83 1	Bt85 1	
48	Bt2 1	Bt13 1	Bt28 1	Bt32 1	Bt36 1	Bt43 1	Bt59 1	Bt92 1	Bt95 1	
49	Bt13 1	Bt23 1	Bt39 1	Bt71 1	Bt81 1	
50	Bt20 1	Bt31 1	Bt32 1	Bt34 1	Bt41 1	Bt61 1	Bt83 1	
51	Bt15 1	Bt45 1	Bt62 1	Bt77 1	Bt92 1	Bt96 1	
52	Bt8 1	Bt42 1	Bt46 1	Bt94 1	Bt99 1	
53	Bt30 1	Bt34 1	Bt36 1	Bt68 2	Bt79 1	Bt86 1	Bt92 1	Bt97 1	
54	Bt2 1	Bt33 1	Bt35 1	Bt46 2	Bt72 1	Bt73 1	Bt98 1	
55	Bt8 1	Bt30 1	Bt51 1	Bt54 1	Bt58 1	Bt85 1	Bt100 1	
56	Bt18 1	Bt22 1	Bt82 1	Bt95 1	
57	Bt30 1	Bt33 1	Bt42 1	Bt46 1	Bt55 1	Bt84 1	Bt96 1	
58	Bt13 1	Bt26 1	Bt37 1	Bt82 1	Bt88 1	Bt90 1	
59	Bt20 1	Bt28 1	Bt31 1	Bt35 1	Bt40 1	Bt54 1	
60	Bt15 1	Bt23 1	Bt25 1	Bt33 1	Bt36 1	Bt56 1	Bt82 1	Bt100 1	
