Name				330_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		13
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		44		77		18		126		158		10		598.19		4554
2		11		24		22		116		146		10		614.5		5939
3		56		42		22		139		165		10		601.89		5990
4		43		41		19		139		165		10		580.86		5271
5		6		18		18		82		116		10		761.64		6288
6		52		4		29		35		63		10		817.22		7604
7		54		14		19		74		102		10		687.43		5978
8		52		73		20		141		179		10		649.27		5358
9		11		43		18		149		175		10		524		4747
10		22		3		20		120		148		10		720.78		6341
11		3		55		22		132		170		10		873.09		7482
12		12		59		20		52		84		10		753.98		5974
13		23		37		21		84		118		10		529.39		5061
14		24		58		20		44		72		10		571.73		5290
15		5		58		11		101		127		10		324.04		2362
16		25		51		28		42		78		10		775.51		6889
17		70		63		17		96		126		10		548.23		5475
18		1		40		18		36		64		10		777.14		7001
19		28		77		16		69		95		10		412.12		3644
20		4		12		22		39		61		10		752.44		7341

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt89		14		4		6		47.21		0		3.2727506
Bt90		8		5		3		13.81		1		0.9389232
Bt91		16		3		7		35.37		0		6.6968418
Bt92		10		5		7		32.58		0		11.7285670
Bt93		6		3		5		13.89		0		51.3533772
Bt94		16		3		5		17.05		0		6.3793840
Bt95		7		4		4		10.61		0		7.7722322
Bt96		7		4		7		29.34		1		1.7547759
Bt97		13		6		5		63.83		0		8.3375639
Bt98		6		5		4		13.83		0		6.8237383
Bt99		14		3		7		34.04		0		6.8609853
Bt100		10		4		7		33.51		0		19.8282105

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt4 1	Bt16 1	Bt17 1	Bt27 1	Bt28 2	Bt45 1	Bt47 1	Bt54 1	Bt62 1	Bt67 1	Bt73 1	Bt84 1	Bt89 1	Bt90 1	Bt95 1	Bt99 2	
2	Bt1 2	Bt4 1	Bt23 1	Bt27 1	Bt28 1	Bt31 1	Bt34 1	Bt38 1	Bt40 1	Bt44 1	Bt56 1	Bt57 1	Bt60 1	Bt61 1	Bt75 1	Bt77 1	Bt78 1	Bt79 1	Bt80 1	Bt81 1	Bt91 1	
3	Bt4 1	Bt10 1	Bt13 1	Bt23 1	Bt27 1	Bt29 1	Bt36 1	Bt48 1	Bt53 1	Bt55 1	Bt57 1	Bt58 2	Bt69 2	Bt70 1	Bt84 1	Bt85 1	Bt92 1	Bt96 1	Bt98 1	Bt100 1	
4	Bt1 1	Bt5 1	Bt6 1	Bt11 2	Bt22 1	Bt28 1	Bt31 1	Bt33 1	Bt35 2	Bt43 1	Bt72 1	Bt90 2	Bt91 1	Bt96 1	Bt97 1	Bt100 1	
5	Bt1 1	Bt4 1	Bt5 1	Bt8 1	Bt17 1	Bt26 1	Bt32 1	Bt33 2	Bt46 1	Bt47 2	Bt58 1	Bt61 1	Bt67 1	Bt68 1	Bt89 1	Bt93 1	
6	Bt2 1	Bt3 1	Bt4 3	Bt14 1	Bt21 1	Bt22 1	Bt25 1	Bt28 1	Bt29 1	Bt30 1	Bt34 1	Bt36 1	Bt42 1	Bt52 1	Bt57 1	Bt58 1	Bt63 1	Bt64 1	Bt65 2	Bt70 2	Bt78 1	Bt92 1	Bt94 1	Bt95 1	Bt96 1	
7	Bt3 1	Bt5 1	Bt8 1	Bt9 1	Bt11 1	Bt15 1	Bt22 3	Bt30 1	Bt36 2	Bt43 1	Bt49 1	Bt63 1	Bt71 1	Bt76 1	Bt89 1	Bt100 1	
8	Bt1 1	Bt11 2	Bt12 2	Bt27 1	Bt40 1	Bt47 1	Bt53 1	Bt57 1	Bt59 1	Bt66 1	Bt71 1	Bt79 1	Bt82 2	Bt85 1	Bt87 1	Bt88 1	Bt100 1	
9	Bt5 1	Bt10 1	Bt22 1	Bt35 1	Bt36 1	Bt40 1	Bt48 2	Bt50 1	Bt54 1	Bt55 1	Bt70 1	Bt77 1	Bt79 1	Bt80 1	Bt92 1	Bt93 1	Bt98 1	
10	Bt4 1	Bt6 1	Bt8 1	Bt12 1	Bt14 1	Bt18 1	Bt24 1	Bt38 1	Bt40 1	Bt44 1	Bt53 1	Bt55 1	Bt59 1	Bt62 1	Bt79 1	Bt84 2	Bt89 1	Bt92 2	
11	Bt1 1	Bt6 1	Bt8 1	Bt9 1	Bt18 1	Bt22 1	Bt26 1	Bt38 1	Bt53 1	Bt54 1	Bt64 2	Bt70 1	Bt85 1	Bt87 1	Bt88 1	Bt89 1	Bt91 1	Bt97 2	Bt100 2	
12	Bt5 1	Bt14 1	Bt19 1	Bt21 1	Bt25 1	Bt34 1	Bt37 1	Bt42 1	Bt48 1	Bt55 1	Bt58 1	Bt60 1	Bt62 2	Bt76 1	Bt81 1	Bt82 1	Bt85 1	Bt92 1	Bt93 1	
13	Bt1 1	Bt4 1	Bt12 1	Bt13 2	Bt14 1	Bt22 1	Bt31 1	Bt35 1	Bt36 1	Bt40 2	Bt41 1	Bt43 1	Bt52 1	Bt59 1	Bt69 1	Bt96 3	Bt98 1	
14	Bt9 1	Bt23 1	Bt27 1	Bt34 1	Bt36 1	Bt38 1	Bt51 2	Bt54 1	Bt55 1	Bt57 1	Bt59 1	Bt67 1	Bt75 1	Bt84 1	Bt89 1	Bt90 1	Bt97 1	Bt99 1	Bt100 1	
15	Bt12 2	Bt20 1	Bt26 1	Bt28 1	Bt38 1	Bt64 1	Bt77 1	Bt82 2	Bt93 1	
16	Bt13 1	Bt15 1	Bt18 2	Bt23 1	Bt28 2	Bt31 1	Bt40 1	Bt47 1	Bt52 1	Bt57 1	Bt59 2	Bt60 1	Bt63 1	Bt64 1	Bt65 1	Bt72 1	Bt74 1	Bt79 1	Bt83 1	Bt86 1	Bt90 1	Bt92 1	Bt95 2	Bt99 1	
17	Bt23 1	Bt28 1	Bt32 1	Bt35 2	Bt41 1	Bt45 2	Bt52 1	Bt57 1	Bt65 1	Bt68 1	Bt81 2	Bt85 1	Bt99 1	Bt100 1	
18	Bt4 1	Bt9 2	Bt11 1	Bt12 1	Bt13 1	Bt22 1	Bt24 1	Bt45 1	Bt49 1	Bt61 1	Bt68 1	Bt71 1	Bt79 1	Bt81 1	Bt91 1	Bt97 1	Bt99 1	
19	Bt8 1	Bt16 1	Bt32 1	Bt36 1	Bt41 1	Bt51 1	Bt54 1	Bt57 3	Bt59 1	Bt66 1	Bt76 1	Bt86 1	Bt91 1	Bt93 1	
20	Bt3 1	Bt5 1	Bt6 1	Bt11 1	Bt12 1	Bt27 1	Bt31 2	Bt32 1	Bt38 1	Bt52 1	Bt70 2	Bt73 1	Bt81 2	Bt85 1	Bt87 1	Bt90 1	Bt92 1	Bt94 1	Bt98 1	
