Name				447_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		18
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		37		27		7		519		773		10		619.91		2069
2		45		18		6		466		706		10		429.41		1773
3		67		59		7		419		615		10		567.99		2360
4		35		3		6		516		686		10		287.69		1305
5		13		6		7		499		717		10		631.16		1916
6		4		63		4		681		933		10		462.25		1288
7		53		23		8		599		811		10		850.46		2851
8		4		58		7		440		678		10		423.86		2255
9		43		33		5		564		774		10		551.21		1580
10		1		70		7		62		300		10		712.24		2282
11		70		60		9		0		176		10		735		2459
12		25		74		9		153		375		10		887.39		3848
13		36		58		9		285		529		10		776.67		2961
14		3		42		8		812		1000		10		371.55		1656
15		26		64		6		827		1000		10		315.13		1278
16		25		41		6		207		495		10		309.07		1371
17		37		68		6		285		511		10		509.3		1927
18		49		72		6		538		794		10		348.63		2346
19		44		27		7		184		466		10		539.51		2165
20		47		27		5		700		932		10		394.48		1692
21		17		8		6		714		972		10		629.64		1984
22		55		26		7		31		293		10		688.99		2152
23		61		25		4		0		148		10		463.7		1077
24		70		16		4		162		430		10		291.32		1051
25		38		3		9		551		807		10		678.47		2615
26		61		34		5		477		711		10		420.75		1334
27		36		9		9		718		958		10		515.65		2221
28		0		75		7		0		182		10		691.39		2157
29		33		32		8		365		619		10		672.02		2229
30		43		54		9		93		329		10		562		2553
31		17		51		4		293		535		10		449.51		1646
32		6		54		7		137		385		10		695.99		2457
33		63		38		9		755		979		10		504.8		2371
34		67		16		6		613		891		10		494.61		1622
35		0		5		7		0		171		10		651.31		2415
36		65		2		5		377		659		10		425.55		1670
37		29		27		8		203		509		10		647.33		2366
38		23		35		8		547		793		10		551.24		2241
39		33		9		6		599		841		10		384.36		1782
40		36		18		9		0		123		10		928.77		3651
41		18		1		5		503		725		10		369.06		1697
42		67		5		9		133		409		10		1001.75		3707
43		26		15		8		573		819		10		435.03		2150
44		60		21		9		541		851		10		909.69		2891
45		5		72		4		250		472		10		311.83		889
46		18		42		5		399		671		10		302.83		1304
47		4		7		8		594		842		10		547.46		2360
48		7		80		7		104		358		10		575.39		2206
49		63		78		8		14		298		10		412.67		1518
50		26		52		5		472		680		10		384.96		1678
51		15		32		6		593		835		10		468.15		1922
52		62		1		3		344		648		10		128.24		952
53		56		64		6		550		756		10		277.5		1306
54		8		76		4		209		453		10		530.04		1841
55		64		49		7		23		239		10		642.05		2767
56		46		49		9		511		715		10		583.18		2529
57		19		57		6		232		498		10		366.31		1854
58		57		35		4		0		180		10		248.51		1138
59		70		52		9		521		779		10		1124.33		3455
60		32		14		6		360		560		10		677.26		1826

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt68		7		6		8		105.50		0		26.9688857
Bt69		13		2		7		25.04		0		4.8629160
Bt70		15		5		3		22.83		0		2.9028434
Bt71		13		7		3		155.89		0		31.6308689
Bt72		11		4		6		306.77		0		76.1144312
Bt73		7		7		8		41.27		0		4.6396522
Bt74		17		5		8		81.62		0		16.7590432
Bt75		15		3		5		41.16		0		10.5411821
Bt76		7		5		6		40.22		0		2.2583319
Bt77		7		6		7		36.66		1		1.9754109
Bt78		15		4		8		101.77		0		12.8036867
Bt79		10		5		8		86.77		0		11.3801004
Bt80		6		4		7		19.91		0		7.8165907
Bt81		11		7		6		130.72		0		17.8865692
Bt82		7		4		4		14.07		0		8.3021107
Bt83		11		3		8		47.43		0		23.2644516
Bt84		10		3		6		19.14		0		5.4894885
Bt85		15		4		6		67.07		0		19.1857873
Bt86		17		5		8		136.16		0		27.2017221
Bt87		6		5		3		55.18		0		16.2816141
Bt88		15		3		3		93.89		0		21.2327732
Bt89		9		3		3		16.73		0		38.2762911
Bt90		8		6		8		71.53		0		15.7531793
Bt91		11		4		7		86.90		0		67.3208173
Bt92		9		4		3		16.99		0		7.5792301
Bt93		9		4		5		28.50		0		10.3891903
Bt94		12		5		3		26.18		1		5.7118203
Bt95		15		6		4		71.80		0		21.2388176
Bt96		6		6		7		55.19		0		34.5817344
Bt97		6		2		5		15.60		0		10.0093855
Bt98		7		5		3		118.45		1		97.7411321
Bt99		14		3		7		217.36		0		34.3466948
Bt100		11		2		6		40.84		0		15.0089897

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt2 1	Bt10 1	Bt36 1	Bt51 1	Bt71 1	Bt87 1	Bt92 1	
2	Bt11 1	Bt39 1	Bt48 1	Bt86 1	Bt93 1	Bt100 1	
3	Bt19 1	Bt25 1	Bt45 1	Bt51 1	Bt59 1	Bt77 1	Bt80 1	
4	Bt11 1	Bt25 1	Bt63 1	Bt80 1	Bt89 1	Bt94 1	
5	Bt9 1	Bt12 1	Bt34 1	Bt36 1	Bt40 1	Bt47 1	Bt71 1	
6	Bt16 1	Bt36 1	Bt61 1	Bt100 1	
7	Bt13 1	Bt16 1	Bt25 1	Bt48 1	Bt60 1	Bt62 1	Bt86 1	Bt91 1	
8	Bt46 1	Bt52 1	Bt56 1	Bt58 1	Bt65 1	Bt86 1	Bt89 1	
9	Bt40 1	Bt54 1	Bt61 1	Bt76 1	Bt86 1	
10	Bt4 1	Bt9 1	Bt20 1	Bt29 1	Bt43 1	Bt78 1	Bt81 1	
11	Bt18 1	Bt31 1	Bt35 1	Bt39 1	Bt46 1	Bt75 1	Bt83 1	Bt88 1	Bt99 1	
12	Bt2 1	Bt21 1	Bt36 1	Bt38 1	Bt46 1	Bt56 1	Bt63 1	Bt81 1	Bt90 1	
13	Bt13 1	Bt15 1	Bt27 1	Bt33 1	Bt35 1	Bt37 1	Bt38 1	Bt88 1	Bt96 1	
14	Bt3 1	Bt37 1	Bt44 1	Bt66 1	Bt68 1	Bt76 1	Bt80 1	Bt96 1	
15	Bt39 1	Bt45 1	Bt54 1	Bt87 1	Bt91 1	Bt97 1	
16	Bt4 1	Bt27 1	Bt33 1	Bt38 1	Bt54 1	Bt55 1	
17	Bt3 1	Bt16 1	Bt22 1	Bt45 1	Bt46 1	Bt93 1	
18	Bt2 1	Bt14 1	Bt23 1	Bt52 2	Bt78 1	
19	Bt22 1	Bt37 1	Bt49 1	Bt78 1	Bt82 1	Bt86 1	Bt89 1	
20	Bt16 1	Bt17 1	Bt32 1	Bt37 1	Bt38 1	
21	Bt33 1	Bt35 1	Bt50 1	Bt57 1	Bt71 1	Bt84 1	
22	Bt3 1	Bt10 1	Bt18 1	Bt29 1	Bt36 1	Bt38 1	Bt91 1	
23	Bt13 1	Bt27 1	Bt72 1	Bt75 1	
24	Bt7 1	Bt12 1	Bt17 1	Bt88 1	
25	Bt13 1	Bt17 1	Bt35 1	Bt45 1	Bt46 1	Bt50 1	Bt64 1	Bt100 2	
26	Bt3 1	Bt24 1	Bt73 1	Bt83 1	Bt99 1	
27	Bt2 1	Bt12 1	Bt58 2	Bt68 1	Bt88 1	Bt91 1	Bt93 2	
28	Bt29 1	Bt43 1	Bt53 1	Bt60 1	Bt82 1	Bt85 1	Bt91 1	
29	Bt14 2	Bt16 1	Bt44 1	Bt51 1	Bt71 1	Bt75 1	Bt87 1	
30	Bt10 1	Bt51 1	Bt56 1	Bt59 1	Bt74 1	Bt87 1	Bt90 1	Bt93 1	Bt100 1	
31	Bt26 1	Bt38 1	Bt40 1	Bt90 1	
32	Bt15 1	Bt40 1	Bt47 1	Bt52 1	Bt67 1	Bt71 1	Bt76 1	
33	Bt4 1	Bt7 1	Bt10 1	Bt20 1	Bt22 1	Bt80 1	Bt84 1	Bt85 1	Bt100 1	
34	Bt6 1	Bt12 1	Bt28 1	Bt33 1	Bt40 1	Bt50 1	
35	Bt18 1	Bt22 1	Bt26 1	Bt49 1	Bt74 1	Bt88 1	Bt96 1	
36	Bt7 1	Bt8 1	Bt49 1	Bt74 1	Bt82 1	
37	Bt7 1	Bt9 1	Bt17 1	Bt41 1	Bt44 1	Bt57 1	Bt71 1	Bt96 1	
38	Bt27 1	Bt37 1	Bt58 1	Bt59 1	Bt68 1	Bt71 1	Bt75 1	Bt86 1	
39	Bt7 1	Bt24 1	Bt46 1	Bt80 1	Bt81 1	Bt94 1	
40	Bt20 1	Bt21 2	Bt30 1	Bt40 1	Bt41 1	Bt59 1	Bt67 1	Bt100 1	
41	Bt2 1	Bt32 1	Bt45 1	Bt51 1	Bt83 1	
42	Bt19 1	Bt30 1	Bt35 1	Bt36 1	Bt39 1	Bt45 1	Bt51 1	Bt94 1	Bt98 1	
43	Bt14 1	Bt27 1	Bt38 1	Bt44 1	Bt59 1	Bt69 1	Bt90 1	Bt91 1	
44	Bt12 1	Bt14 1	Bt17 1	Bt21 1	Bt54 1	Bt59 1	Bt63 1	Bt72 1	Bt95 1	
45	Bt20 1	Bt68 1	Bt92 1	Bt98 1	
46	Bt7 1	Bt31 1	Bt43 1	Bt47 1	Bt93 1	
47	Bt11 1	Bt18 1	Bt32 1	Bt38 1	Bt47 1	Bt51 1	Bt54 1	Bt67 1	
48	Bt1 1	Bt36 1	Bt61 1	Bt65 1	Bt67 1	Bt69 1	Bt79 1	
49	Bt17 1	Bt41 1	Bt49 1	Bt63 1	Bt65 1	Bt87 1	Bt92 1	Bt96 1	
50	Bt2 1	Bt22 1	Bt78 1	Bt92 1	Bt93 1	
51	Bt13 1	Bt40 1	Bt50 1	Bt67 1	Bt85 1	Bt90 1	
52	Bt2 1	Bt52 1	Bt82 1	
53	Bt47 1	Bt55 1	Bt59 1	Bt73 1	Bt82 1	Bt88 1	
54	Bt1 1	Bt21 1	Bt59 1	Bt99 1	
55	Bt6 1	Bt21 1	Bt23 1	Bt50 2	Bt57 1	Bt83 1	
56	Bt30 1	Bt31 1	Bt33 1	Bt38 1	Bt55 1	Bt59 1	Bt73 1	Bt76 1	Bt87 1	
57	Bt1 1	Bt41 1	Bt45 1	Bt48 1	Bt59 1	Bt73 1	
58	Bt5 1	Bt6 1	Bt65 1	Bt79 1	
59	Bt4 1	Bt18 1	Bt19 1	Bt22 1	Bt26 1	Bt57 2	Bt62 1	Bt87 1	
60	Bt4 1	Bt30 1	Bt43 1	Bt54 1	Bt61 1	Bt71 1	
