74		36		23		5		0		0		0		815.983		6720
75		58		36		2		0		0		0		157.566		756
76		33		49		4		0		0		0		581.955		3480
77		6		37		3		0		0		0		653.267		3684
78		23		67		5		0		0		0		1759.12		9112
79		70		55		2		0		0		0		284.917		1896
80		65		44		3		0		0		0		627.912		4298
81		49		46		7		0		0		0		1998.2		12489
82		39		33		4		0		0		0		1091.23		6347
83		22		33		5		0		0		0		1478.27		7508
84		47		63		3		0		0		0		1126.04		6985
85		46		20		2		0		0		0		359.66		2415
86		20		43		5		0		0		0		2080.43		10149
87		36		59		1		0		0		0		104.142		924
88		53		31		3		0		0		0		626.495		4326
89		1		70		4		0		0		0		721.024		4458
90		46		14		5		0		0		0		1175.03		8151
91		35		51		4		0		0		0		1150.07		5608
92		29		1		3		0		0		0		333.561		2226
93		51		30		4		0		0		0		648.611		3315
94		44		53		4		0		0		0		928.851		6081
95		39		25		3		0		0		0		583.999		3672
96		45		46		3		0		0		0		918.915		4255
97		24		45		4		0		0		0		943.257		6120
98		45		46		5		0		0		0		999.315		6312
99		10		64		3		0		0		0		756.647		3550
100		0		26		2		0		0		0		290.001		1672
101		69		35		3		0		0		0		756.578		4560
102		4		14		7		0		0		0		1492.24		8588
103		41		61		6		0		0		0		1221.82		7140
104		10		4		2		0		0		0		273.832		2016
105		19		46		1		0		0		0		95.8106		900
106		39		3		5		0		0		0		885.341		4473
107		21		28		3		0		0		0		499.618		3446
108		10		18		5		0		0		0		1055.15		5866
109		25		61		3		0		0		0		559.772		2852
110		42		9		4		0		0		0		698.3		3690
111		70		20		4		0		0		0		774.547		4718
112		61		60		3		0		0		0		591.239		4200
113		69		57		1		0		0		0		96.4902		960
114		16		2		4		0		0		0		1043.92		7057
115		26		24		5		0		0		0		1222.73		8500
116		67		24		3		0		0		0		807.243		5236
117		43		27		1		0		0		0		250.053		1530
118		47		54		4		0		0		0		350.879		1736
119		24		21		1		0		0		0		372.42		1521
120		57		58		5		0		0		0		1224		5396

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		16		10		11		398.25		0		12.4452221
Bt2		22		7		11		401.89		0		13.0482291
Bt3		20		12		7		246.16		0		5.1283097
Bt4		10		12		10		273.68		0		11.4031940
Bt5		7		8		15		134.56		0		12.0138819
Bt6		9		12		15		339.56		0		15.7204263
Bt7		13		7		10		172.49		0		9.4775367
Bt8		13		9		13		372.42		0		15.9153981
Bt9		21		6		10		165.00		0		6.5474435
Bt10		8		7		7		80.95		0		7.2279070
Bt11		24		7		11		302.78		0		9.0112888
Bt12		23		7		6		159.76		0		4.9614964
Bt13		9		9		7		124.63		0		7.6931126
Bt14		16		12		12		505.05		0		13.1523423
Bt15		12		9		11		160.01		0		7.4076446
Bt16		18		12		12		591.55		0		13.6933586
Bt17		16		7		9		130.85		0		5.8414470
Bt18		7		11		12		221.60		0		14.3894326
Bt19		9		6		10		117.79		0		10.9068658
Bt20		6		6		6		39.77		0		5.5238422
Bt21		20		10		11		295.42		0		7.3853935
Bt22		25		11		11		432.38		0		7.8614057
Bt23		22		10		12		295.89		1		1.3449495
Bt24		9		6		14		118.53		0		10.9749137
Bt25		23		8		13		548.13		0		14.8947717
Bt26		11		9		6		115.83		0		5.8499207
Bt27		18		8		12		223.97		0		7.7766128
Bt28		11		7		14		174.17		0		11.3099305
Bt29		6		7		6		29.36		1		0.6989902
Bt30		7		6		6		26.97		0		3.2106723
Bt31		6		10		11		149.73		0		12.4774284
Bt32		19		11		15		503.18		0		12.0376968
Bt33		15		10		7		237.77		0		7.9257207
Bt34		17		12		11		296.54		0		7.2681119
Bt35		21		10		9		270.26		0		6.4347185
Bt36		19		8		8		198.72		1		1.3073529
Bt37		12		11		10		292.08		0		11.0635481
Bt38		8		6		6		32.32		0		3.3664911
Bt39		20		7		8		180.67		0		6.4526369
Bt40		7		7		7		34.87		0		3.5580906
Bt41		17		6		15		250.05		0		12.2574869
Bt42		25		9		13		452.53		0		10.0561283
Bt43		11		12		15		324.32		0		12.2847904
Bt44		13		7		15		164.56		0		9.0416107
Bt45		9		12		14		304.17		0		14.0818560
Bt46		18		8		9		246.16		0		8.5471833
Bt47		22		10		12		522.17		0		11.8675387
Bt48		19		7		12		341.51		0		12.8387345
Bt49		6		6		13		89.20		0		12.3885225
Bt50		6		7		8		76.58		0		9.1160830
Bt51		15		9		11		182.97		0		6.7767755
Bt52		13		11		10		294.68		0		10.3036600
Bt53		7		11		12		104.14		0		6.7624695
Bt54		24		7		13		278.00		0		8.2739235
Bt55		15		11		12		434.28		0		13.1600936
Bt56		7		12		6		55.27		0		3.2900030
Bt57		21		6		10		176.99		0		7.0234780
Bt58		12		9		9		180.78		0		8.3692301
Bt59		10		6		10		146.59		0		12.2155586
Bt60		6		6		6		38.93		0		5.4071596
Bt61		22		6		6		141.97		0		5.3774874
Bt62		20		12		13		603.28		0		12.5683672
Bt63		15		11		7		255.68		0		7.7478732
Bt64		14		10		14		429.47		0		15.3381931
Bt65		21		11		8		381.75		0		8.2629855
Bt66		11		10		13		170.96		0		7.7710563
Bt67		16		12		11		224.63		0		5.8497654
Bt68		19		12		7		298.85		0		6.5536514
Bt69		16		12		6		120.98		0		3.1504688
Bt70		6		8		6		49.87		0		5.1943715
Bt71		25		12		7		259.10		0		4.3183615
Bt72		17		9		10		379.89		0		12.4148559
Bt73		19		10		15		575.38		0		15.1416517
Bt74		12		6		9		149.63		1		2.0781816
Bt75		16		6		9		134.74		0		7.0176290
Bt76		11		9		10		153.68		0		7.7614153
Bt77		10		7		15		147.29		0		10.5208970
Bt78		18		12		14		350.80		0		8.1204585
Bt79		6		11		8		75.52		0		5.7208600
Bt80		6		6		6		25.69		0		3.5679874
Bt81		18		11		14		626.48		0		15.8202670
Bt82		20		7		7		115.64		0		4.1301288
Bt83		8		8		15		197.25		0		15.4104254
Bt84		25		6		6		95.81		1		0.6387371
Bt85		23		9		11		256.14		0		6.1868639
Bt86		15		8		8		96.49		0		4.0204238
Bt87		6		12		6		85.40		0		5.9305234
Bt88		9		10		8		153.37		0		8.5206934
Bt89		10		10		8		193.39		0		9.6696044
Bt90		7		8		6		37.93		0		3.3865308
Bt91		19		10		11		290.37		0		7.6412425
Bt92		9		7		9		56.88		0		4.5143687
Bt93		15		11		15		426.44		0		12.9224851
Bt94		14		7		15		291.68		0		14.8813779
Bt95		21		7		10		298.74		0		10.1611753
Bt96		12		12		15		431.98		0		14.9994411
Bt97		10		10		12		225.39		0		11.2695765
Bt98		12		10		7		119.69		0		4.9870308
Bt99		20		10		9		287.96		0		7.1990502
Bt100		7		6		8		82.50		0		9.8209541

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt65 1	
2	Bt14 1	Bt23 1	Bt30 1	Bt41 1	Bt46 1	Bt81 1	Bt97 1	
3	Bt39 1	
4	Bt2 1	Bt99 1	
5	Bt25 1	Bt26 1	Bt32 1	Bt36 1	Bt54 1	Bt75 1	
6	Bt45 1	Bt84 1	
7	Bt56 1	Bt95 1	
8	Bt3 1	Bt5 1	Bt22 1	Bt30 1	
9	Bt52 1	Bt94 1	
10	Bt70 1	Bt87 1	
11	Bt45 1	Bt50 1	
12	Bt4 1	Bt40 1	Bt60 1	Bt73 1	
13	Bt26 1	
14	Bt30 1	Bt48 1	
15	Bt64 1	Bt69 1	
16	Bt5 1	Bt31 1	Bt40 1	Bt55 1	Bt89 1	
17	Bt33 1	Bt96 1	Bt99 1	
18	Bt1 1	Bt2 1	Bt19 1	Bt45 1	Bt49 1	
19	Bt4 1	Bt76 1	
20	Bt5 1	Bt6 1	
21	Bt3 1	Bt89 1	
22	Bt33 1	Bt36 1	
23	Bt16 1	Bt24 1	Bt63 1	Bt84 1	
24	Bt7 1	Bt25 1	
25	Bt7 1	Bt100 1	
26	Bt38 1	Bt72 1	Bt75 1	Bt93 1	
27	Bt4 1	Bt40 1	Bt49 1	Bt83 1	Bt85 1	
28	Bt8 1	Bt26 1	
29	Bt62 1	
30	Bt33 1	Bt49 1	Bt83 1	
31	Bt37 2	Bt40 1	Bt68 1	Bt77 1	
32	Bt9 1	Bt36 1	Bt80 1	Bt82 1	Bt94 2	
33	Bt12 1	Bt20 1	Bt68 1	Bt75 1	
34	Bt10 1	Bt26 1	Bt75 1	
35	Bt14 1	Bt50 1	Bt65 1	Bt75 1	
36	Bt10 1	Bt52 1	
37	Bt24 1	
38	Bt28 1	Bt46 1	Bt57 1	
39	Bt16 1	Bt22 1	Bt24 1	Bt47 2	Bt64 1	
40	Bt8 1	Bt10 1	Bt11 1	Bt12 1	
41	Bt9 1	Bt31 1	Bt68 1	Bt71 1	Bt83 1	
42	Bt48 1	Bt79 1	
43	Bt1 1	Bt9 1	
44	Bt12 1	Bt83 1	
45	Bt28 1	Bt54 1	Bt93 1	
46	Bt4 1	Bt9 1	Bt11 1	
47	Bt29 1	Bt41 1	
48	Bt9 1	Bt13 1	Bt27 1	Bt52 1	Bt66 1	Bt95 1	
49	Bt47 1	
50	Bt30 1	Bt43 1	Bt97 1	
51	Bt1 1	Bt10 1	Bt15 1	Bt49 1	Bt77 1	Bt100 1	
52	Bt14 1	Bt43 1	Bt58 1	Bt77 1	
53	Bt15 1	Bt25 1	Bt75 1	
54	Bt7 1	Bt22 1	Bt53 1	Bt78 1	Bt90 1	
55	Bt29 1	Bt38 1	Bt84 1	
56	Bt15 1	Bt84 1	
57	Bt13 1	Bt26 1	
58	Bt17 1	Bt32 1	Bt40 1	Bt50 1	
59	Bt68 1	Bt74 1	
60	Bt16 1	Bt17 1	Bt27 1	Bt74 1	Bt77 1	
61	Bt20 1	Bt23 1	Bt56 1	Bt92 1	
62	Bt17 1	Bt55 1	Bt67 1	Bt82 1	Bt83 1	
63	Bt22 1	Bt30 1	Bt56 1	
64	Bt9 1	Bt17 1	Bt76 1	Bt91 1	
65	Bt46 1	Bt55 1	
66	Bt8 1	Bt18 1	Bt24 1	Bt42 1	Bt65 1	Bt71 1	
67	Bt66 1	Bt72 1	
68	Bt10 1	Bt18 1	Bt29 1	Bt54 1	
69	Bt10 1	Bt46 1	Bt66 1	Bt73 1	
70	Bt51 1	Bt65 1	
71	Bt10 1	Bt43 1	
72	Bt17 1	Bt19 1	Bt23 1	Bt30 1	Bt49 1	Bt99 1	
73	Bt64 1	
74	Bt17 1	Bt29 1	Bt30 1	Bt54 1	Bt78 1	
75	Bt19 1	Bt20 1	
76	Bt3 1	Bt20 1	Bt46 1	Bt70 1	
77	Bt4 1	Bt43 1	Bt56 1	
78	Bt19 1	Bt21 1	Bt47 1	Bt81 1	Bt83 1	
79	Bt53 1	Bt58 1	
80	Bt7 1	Bt15 1	Bt21 1	
81	Bt23 1	Bt25 1	Bt32 1	Bt38 1	Bt54 1	Bt77 1	Bt89 1	
82	Bt30 1	Bt47 1	Bt82 1	Bt93 1	
83	Bt1 1	Bt27 1	Bt38 1	Bt81 1	Bt83 1	
84	Bt1 1	Bt21 1	Bt22 1	
85	Bt11 1	Bt92 1	
86	Bt16 1	Bt19 1	Bt37 1	Bt42 1	Bt81 1	
87	Bt53 1	
88	Bt23 1	Bt60 1	Bt94 1	
89	Bt38 1	Bt41 1	Bt51 1	Bt63 1	
90	Bt11 1	Bt12 1	Bt71 1	Bt83 1	Bt85 1	
91	Bt7 1	Bt47 1	Bt72 1	Bt79 1	
92	Bt12 1	Bt24 1	Bt56 1	
93	Bt5 1	Bt6 1	Bt13 1	Bt70 1	
94	Bt3 1	Bt12 1	Bt86 1	Bt93 1	
95	Bt4 1	Bt38 1	Bt54 1	
96	Bt13 1	Bt25 1	Bt46 1	
97	Bt35 1	Bt67 1	Bt74 1	Bt95 1	
98	Bt8 1	Bt13 1	Bt23 1	Bt69 1	Bt87 1	
99	Bt7 1	Bt37 2	
100	Bt26 1	Bt28 1	
101	Bt38 1	Bt62 1	Bt69 1	
102	Bt2 1	Bt7 1	Bt19 1	Bt34 1	Bt37 1	Bt82 1	Bt84 1	
103	Bt9 1	Bt18 1	Bt43 1	Bt80 1	Bt83 1	Bt99 1	
104	Bt27 1	Bt70 1	
105	Bt84 1	
106	Bt18 1	Bt41 1	Bt63 1	Bt79 1	Bt100 1	
107	Bt3 1	Bt66 1	Bt100 1	
108	Bt15 1	Bt28 1	Bt61 1	Bt65 1	Bt83 1	
109	Bt1 1	Bt5 1	Bt30 1	
110	Bt12 1	Bt18 1	Bt83 1	Bt98 1	
111	Bt52 1	Bt54 1	Bt56 1	Bt59 1	
112	Bt11 1	Bt29 1	Bt71 1	
113	Bt86 1	
114	Bt17 1	Bt18 1	Bt22 1	Bt71 1	
115	Bt20 1	Bt21 1	Bt34 1	Bt44 1	Bt93 1	
116	Bt30 1	Bt64 1	Bt78 1	
117	Bt41 1	
118	Bt29 1	Bt49 1	Bt60 1	Bt89 1	
119	Bt8 1	
120	Bt2 1	Bt13 1	Bt31 1	Bt37 1	Bt63 1	
