51		14		10		4		0		0		0		1208.05		5803
52		27		41		2		0		0		0		729.764		3367
53		38		15		5		0		0		0		1124.61		5942
54		18		12		5		0		0		0		1163.04		6145
55		12		44		3		0		0		0		474.877		2654
56		3		1		6		0		0		0		1456.4		7449
57		42		35		3		0		0		0		798.332		3793
58		42		58		7		0		0		0		2471.13		11890
59		12		42		2		0		0		0		489.928		2198
60		54		65		2		0		0		0		489.928		2198
61		4		65		3		0		0		0		536.019		3052
62		61		56		3		0		0		0		202.229		1344
63		29		34		3		0		0		0		442.544		3024
64		27		42		2		0		0		0		426.304		1896
65		45		27		4		0		0		0		1204.28		6077
66		23		19		2		0		0		0		1030.14		4775
67		43		29		3		0		0		0		308.816		1934
68		11		36		1		0		0		0		676.425		3025
69		31		54		3		0		0		0		233.52		2016
70		66		58		3		0		0		0		1017.56		4704
71		47		17		4		0		0		0		917.777		4341
72		38		10		4		0		0		0		628.722		3254
73		11		14		5		0		0		0		736.595		4630
74		3		49		3		0		0		0		1130.31		5314
75		38		14		4		0		0		0		1244.19		5895
76		27		46		5		0		0		0		581.337		4080
77		29		17		2		0		0		0		411.441		2366
78		56		60		1		0		0		0		353.714		1750
79		49		50		3		0		0		0		773.017		4152
80		9		36		4		0		0		0		624.947		3528
81		68		37		3		0		0		0		782.499		3550
82		9		51		7		0		0		0		1412.7		7604
83		32		63		6		0		0		0		1330.82		7113
84		51		28		6		0		0		0		1870.37		8941
85		45		9		3		0		0		0		514.844		2673
86		29		49		5		0		0		0		1735.69		8309
87		17		45		4		0		0		0		1094.47		5719
88		51		62		3		0		0		0		550.882		2582
89		9		60		3		0		0		0		248.967		1358
90		15		18		6		0		0		0		992.202		5231
91		19		31		4		0		0		0		1495.66		6826
92		52		6		5		0		0		0		1612.76		7507
93		22		46		5		0		0		0		1003.23		5055
94		51		29		3		0		0		0		698.305		4046
95		34		0		2		0		0		0		364.704		2352
96		33		62		3		0		0		0		246.485		1454
97		39		41		3		0		0		0		1154.72		5461
98		54		42		2		0		0		0		126.871		576
99		29		32		1		0		0		0		124.578		686
100		2		60		3		0		0		0		561.581		2687
101		41		0		4		0		0		0		1180.89		5034
102		49		25		2		0		0		0		754.265		3697
103		5		67		4		0		0		0		1141.21		5733
104		40		44		4		0		0		0		1215.92		5839
105		36		15		5		0		0		0		1651.57		8038
106		22		67		4		0		0		0		550.235		3422
107		0		21		4		0		0		0		1495.66		6826
108		56		70		2		0		0		0		1030.14		4775
109		5		3		2		0		0		0		428.786		1800
110		23		51		2		0		0		0		428.786		1800
111		52		59		3		0		0		0		793.199		3655
112		58		18		7		0		0		0		2083.12		10460
113		64		11		3		0		0		0		563.993		3144
114		6		17		1		0		0		0		286.864		1680
115		62		65		2		0		0		0		1030.14		4775
116		49		0		6		0		0		0		1310.52		6232
117		59		63		3		0		0		0		442.544		3024
118		22		15		3		0		0		0		574.693		3249
119		56		8		4		0		0		0		1219.69		5565
120		46		68		2		0		0		0		1030.14		4775

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		6		6		8		63.44		0		8.8104692
Bt2		14		7		7		124.58		0		6.3560003
Bt3		8		12		10		120.80		0		6.2918207
Bt4		25		7		10		353.71		1		2.0212212
Bt5		21		9		8		365.35		0		9.6653534
Bt6		21		11		7		376.05		0		8.1396091
Bt7		21		8		10		286.86		0		8.5376121
Bt8		16		6		7		77.84		0		4.0541613
Bt9		25		11		11		676.42		0		12.2986304
Bt10		6		8		8		60.95		0		6.3493582

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt4 1	Bt7 1	Bt9 1	
2	Bt1 2	Bt3 1	
3	Bt4 1	Bt8 1	
4	Bt3 1	Bt4 2	
5	Bt1 1	Bt3 2	Bt4 1	Bt5 1	Bt10 1	
6	Bt1 1	Bt3 1	Bt6 1	Bt7 1	Bt10 2	
7	Bt6 1	Bt8 1	
8	Bt1 1	
9	Bt4 1	Bt5 1	Bt7 1	Bt9 1	Bt10 1	
10	Bt9 2	
11	Bt1 1	Bt3 1	Bt4 1	
12	Bt9 1	
13	Bt7 1	Bt8 1	
14	Bt1 1	Bt7 1	
15	Bt4 1	Bt5 1	Bt6 1	
16	Bt1 1	
17	Bt3 1	Bt5 1	Bt10 1	
18	Bt1 1	Bt8 1	
19	Bt3 2	Bt8 1	
20	Bt4 1	Bt7 1	Bt8 1	Bt10 1	
21	Bt7 1	
22	Bt1 1	Bt2 1	Bt4 4	Bt5 1	
23	Bt1 1	Bt8 1	
24	Bt8 1	
25	Bt1 1	Bt5 1	Bt6 1	Bt9 1	
26	Bt1 1	Bt5 1	Bt9 1	
27	Bt1 1	Bt3 1	Bt8 1	
28	Bt2 1	
29	Bt6 1	Bt7 1	Bt9 1	
30	Bt3 1	
31	Bt3 2	Bt5 1	Bt6 2	
32	Bt3 2	Bt5 1	Bt10 1	
33	Bt9 1	
34	Bt1 3	Bt2 2	
35	Bt3 1	Bt4 1	Bt8 1	Bt9 2	
36	Bt2 1	Bt5 1	
37	Bt1 1	Bt5 1	Bt6 2	Bt7 1	Bt10 1	
38	Bt4 1	Bt5 1	Bt8 1	
39	Bt2 1	Bt4 1	Bt6 1	
40	Bt2 2	
41	Bt4 3	Bt8 1	Bt9 1	
42	Bt2 1	Bt5 1	Bt7 1	Bt9 1	Bt10 1	
43	Bt5 2	Bt7 1	Bt9 1	
44	Bt4 1	Bt9 1	
45	Bt2 2	Bt10 2	
46	Bt3 1	Bt6 1	Bt7 1	
47	Bt6 1	Bt7 1	Bt9 1	
48	Bt2 1	Bt5 1	Bt6 1	Bt8 1	Bt9 1	Bt10 1	
49	Bt4 1	Bt7 1	
50	Bt7 2	
51	Bt2 1	Bt4 2	Bt6 1	
52	Bt4 1	Bt6 1	
53	Bt2 1	Bt5 1	Bt7 2	Bt10 1	
54	Bt7 1	Bt8 1	Bt9 1	Bt10 2	
55	Bt1 1	Bt2 1	Bt7 1	
56	Bt1 1	Bt5 1	Bt6 1	Bt7 2	Bt8 1	
57	Bt9 1	Bt10 2	
58	Bt2 1	Bt3 2	Bt6 2	Bt9 2	
59	Bt2 1	Bt5 1	
60	Bt2 1	Bt5 1	
61	Bt2 2	Bt7 1	
62	Bt1 1	Bt8 1	Bt10 1	
63	Bt7 1	Bt8 2	
64	Bt5 1	Bt10 1	
65	Bt3 1	Bt4 2	Bt6 1	
66	Bt4 1	Bt9 1	
67	Bt1 1	Bt2 1	Bt3 1	
68	Bt9 1	
69	Bt8 3	
70	Bt5 2	Bt7 1	
71	Bt1 1	Bt2 1	Bt4 1	Bt6 1	
72	Bt2 1	Bt5 1	Bt8 1	Bt10 1	
73	Bt1 1	Bt3 2	Bt4 1	Bt8 1	
74	Bt6 1	Bt8 1	Bt9 1	
75	Bt2 1	Bt5 1	Bt8 1	Bt9 1	
76	Bt7 1	Bt8 3	Bt10 1	
77	Bt2 1	Bt7 1	
78	Bt4 1	
79	Bt3 1	Bt5 1	Bt7 1	
80	Bt3 1	Bt5 1	Bt8 1	Bt10 1	
81	Bt1 1	Bt4 1	Bt5 1	
82	Bt1 1	Bt3 1	Bt4 2	Bt5 1	Bt8 2	
83	Bt3 2	Bt5 1	Bt6 1	Bt7 1	Bt10 1	
84	Bt1 1	Bt2 1	Bt4 1	Bt5 1	Bt7 1	Bt9 1	
85	Bt6 1	Bt8 1	Bt10 1	
86	Bt4 2	Bt5 1	Bt6 1	Bt7 1	
87	Bt4 1	Bt6 1	Bt7 1	Bt8 1	
88	Bt2 1	Bt5 1	Bt10 1	
89	Bt1 1	Bt2 1	Bt10 1	
90	Bt1 2	Bt2 1	Bt6 1	Bt7 1	Bt8 1	
91	Bt5 1	Bt6 1	Bt8 1	Bt9 1	
92	Bt1 1	Bt3 1	Bt6 2	Bt9 1	
93	Bt1 1	Bt2 1	Bt8 1	Bt9 1	Bt10 1	
94	Bt2 1	Bt7 2	
95	Bt7 1	Bt8 1	
96	Bt2 1	Bt10 2	
97	Bt2 1	Bt4 1	Bt9 1	
98	Bt1 2	
99	Bt2 1	
100	Bt2 1	Bt6 1	Bt10 1	
101	Bt1 1	Bt5 1	Bt6 2	
102	Bt8 1	Bt9 1	
103	Bt2 1	Bt4 1	Bt6 1	Bt7 1	
104	Bt3 1	Bt4 1	Bt5 1	Bt6 1	
105	Bt2 1	Bt3 1	Bt4 1	Bt6 1	Bt9 1	
106	Bt2 1	Bt7 1	Bt8 1	Bt10 1	
107	Bt5 1	Bt6 1	Bt8 1	Bt9 1	
108	Bt4 1	Bt9 1	
109	Bt1 1	Bt5 1	
110	Bt1 1	Bt5 1	
111	Bt1 1	Bt4 1	Bt6 1	
112	Bt2 1	Bt3 1	Bt4 2	Bt6 1	Bt8 1	Bt9 1	
113	Bt3 1	Bt5 1	Bt8 1	
114	Bt7 1	
115	Bt4 1	Bt9 1	
116	Bt1 2	Bt4 1	Bt6 2	Bt8 1	
117	Bt7 1	Bt8 2	
118	Bt3 1	Bt6 1	Bt8 1	
119	Bt2 1	Bt4 1	Bt5 1	Bt6 1	
120	Bt4 1	Bt9 1	
