92		28		8		1		0		0		0		119.971		600
93		1		45		2		0		0		0		219.321		1302
94		30		65		2		0		0		0		270.939		1366
95		33		15		1		0		0		0		55.3449		294
96		43		18		1		0		0		0		175.44		726
97		21		62		2		0		0		0		150.844		934
98		13		40		3		0		0		0		400.98		2294
99		36		27		2		0		0		0		364.859		1734
100		42		63		1		0		0		0		107.369		630
101		18		9		2		0		0		0		175.316		894
102		50		46		1		0		0		0		122.949		880
103		14		31		1		0		0		0		95.4996		640
104		54		66		1		0		0		0		113.588		896
105		59		38		1		0		0		0		55.3449		294
106		35		17		3		0		0		0		316.456		2166
107		25		47		3		0		0		0		291.083		2388
108		51		45		2		0		0		0		245.897		1760
109		24		53		2		0		0		0		175.316		894
110		64		24		3		0		0		0		405.757		2236
111		6		15		3		0		0		0		334.545		2422
112		49		34		4		0		0		0		450.106		2322
113		6		25		1		0		0		0		113.588		896
114		30		50		1		0		0		0		175.44		726
115		2		46		3		0		0		0		481.765		3480
116		59		23		1		0		0		0		119.971		600
117		28		44		1		0		0		0		189.419		1008
118		46		44		1		0		0		0		180.393		1800
119		21		21		1		0		0		0		111.952		672
120		26		64		1		0		0		0		119.971		600

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		8		10		8		95.50		0		5.9687250
Bt2		25		6		12		180.39		0		6.0131106
Bt3		14		8		8		113.59		0		5.0708960
Bt4		12		12		7		189.42		0		6.5770505
Bt5		11		6		11		175.44		0		13.2908818
Bt6		7		6		15		107.37		0		12.7819866
Bt7		10		10		6		119.97		0		5.9985343
Bt8		8		11		10		122.95		0		6.9857193
Bt9		7		8		12		111.95		0		9.9957417
Bt10		7		6		7		55.34		0		6.5886752

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt6 1	
2	Bt2 1	Bt8 1	
3	Bt6 1	
4	Bt6 1	
5	Bt2 1	Bt5 1	
6	Bt5 1	
7	Bt4 1	
8	Bt3 1	
9	Bt1 1	Bt2 1	Bt4 1	
10	Bt2 2	
11	Bt2 1	Bt3 1	Bt7 1	
12	Bt10 1	
13	Bt4 1	Bt8 1	Bt10 1	
14	Bt6 1	
15	Bt2 1	Bt3 1	Bt9 1	
16	Bt2 1	Bt6 1	
17	Bt8 1	
18	Bt3 1	Bt5 1	
19	Bt8 1	
20	Bt2 1	Bt6 1	
21	Bt6 1	
22	Bt6 1	
23	Bt3 1	
24	Bt8 1	Bt9 1	
25	Bt2 1	
26	Bt10 1	
27	Bt5 1	
28	Bt4 1	
29	Bt2 1	Bt4 1	Bt5 1	
30	Bt2 1	Bt9 1	Bt10 1	
31	Bt2 1	Bt6 1	Bt8 1	
32	Bt1 1	
33	Bt4 1	Bt9 1	
34	Bt4 1	
35	Bt5 1	
36	Bt10 1	
37	Bt3 1	
38	Bt9 1	
39	Bt4 1	
40	Bt3 1	
41	Bt10 1	
42	Bt1 1	
43	Bt8 2	
44	Bt1 1	
45	Bt4 1	Bt9 1	
46	Bt8 1	
47	Bt3 1	
48	Bt4 1	Bt10 1	
49	Bt3 1	
50	Bt6 1	Bt7 1	
51	Bt1 1	Bt5 1	
52	Bt2 1	Bt7 1	
53	Bt6 1	
54	Bt7 1	
55	Bt9 1	
56	Bt1 1	
57	Bt4 1	Bt5 1	
58	Bt3 1	
59	Bt1 1	Bt6 1	
60	Bt4 1	Bt9 1	
61	Bt3 1	
62	Bt7 1	
63	Bt7 1	
64	Bt7 1	Bt8 1	
65	Bt1 1	Bt3 1	Bt4 1	
66	Bt4 1	
67	Bt3 1	Bt10 2	
68	Bt1 1	
69	Bt4 1	Bt7 1	Bt10 1	
70	Bt5 1	Bt6 1	Bt7 2	
71	Bt4 1	Bt8 1	
72	Bt1 1	Bt6 1	Bt9 1	
73	Bt2 1	
74	Bt1 1	Bt10 1	
75	Bt8 1	Bt9 1	
76	Bt6 2	
77	Bt4 1	
78	Bt1 1	Bt4 1	Bt8 1	
79	Bt1 1	Bt2 1	
80	Bt1 1	Bt5 1	Bt9 1	
81	Bt1 1	
82	Bt6 1	
83	Bt6 1	Bt10 1	
84	Bt3 1	
85	Bt4 1	Bt10 1	
86	Bt10 1	
87	Bt6 1	
88	Bt7 1	Bt8 1	
89	Bt4 1	
90	Bt2 3	Bt7 1	
91	Bt1 1	
92	Bt7 1	
93	Bt6 1	Bt9 1	
94	Bt1 1	Bt5 1	
95	Bt10 1	
96	Bt5 1	
97	Bt1 1	Bt10 1	
98	Bt3 1	Bt5 1	Bt9 1	
99	Bt4 1	Bt5 1	
100	Bt6 1	
101	Bt7 1	Bt10 1	
102	Bt8 1	
103	Bt1 1	
104	Bt3 1	
105	Bt10 1	
106	Bt1 1	Bt3 1	Bt6 1	
107	Bt2 1	Bt10 2	
108	Bt8 2	
109	Bt7 1	Bt10 1	
110	Bt5 1	Bt6 1	Bt8 1	
111	Bt3 2	Bt6 1	
112	Bt5 1	Bt6 1	Bt9 1	Bt10 1	
113	Bt3 1	
114	Bt5 1	
115	Bt2 1	Bt4 1	Bt9 1	
116	Bt7 1	
117	Bt4 1	
118	Bt2 1	
119	Bt9 1	
120	Bt7 1	
