52		49		44		1		0		0		0		160.454		1296
53		25		17		1		0		0		0		45.1395		343
54		58		53		1		0		0		0		412.316		3289
55		28		46		4		0		0		0		1154.49		7040
56		53		28		1		0		0		0		259.765		2288
57		53		41		1		0		0		0		149.473		660
58		34		47		2		0		0		0		697.031		3408
59		2		47		1		0		0		0		125.953		540
60		56		4		1		0		0		0		149.473		660
61		53		24		1		0		0		0		104.993		1008
62		52		19		1		0		0		0		412.316		3289
63		36		16		1		0		0		0		45.1395		343
64		39		25		1		0		0		0		484.537		1976
65		63		30		1		0		0		0		484.537		1976
66		63		49		3		0		0		0		606.928		4292
67		54		63		1		0		0		0		153.474		1440
68		23		56		2		0		0		0		538.269		3829
69		26		19		2		0		0		0		205.593		1639
70		27		33		2		0		0		0		194.612		1003
71		42		37		1		0		0		0		412.316		3289
72		68		11		2		0		0		0		171.092		883
73		30		56		2		0		0		0		745.513		3840
74		58		48		2		0		0		0		364.758		3296
75		22		7		3		0		0		0		1129.53		5248
76		61		11		3		0		0		0		467.403		4176
77		28		36		2		0		0		0		385.718		2828
78		62		40		5		0		0		0		1150.89		6360
79		7		64		3		0		0		0		1157.83		7129
80		34		50		1		0		0		0		592.039		2400
81		8		70		1		0		0		0		160.454		1296
82		24		9		2		0		0		0		254.465		1668
83		66		20		1		0		0		0		125.953		540
84		4		13		1		0		0		0		45.1395		343
85		58		33		2		0		0		0		309.927		1956
86		26		51		2		0		0		0		538.269		3829
87		23		34		1		0		0		0		149.473		660
88		20		51		2		0		0		0		385.718		2828
89		50		43		2		0		0		0		969.073		3952
90		7		9		2		0		0		0		286.407		1836
91		27		62		1		0		0		0		149.473		660
92		2		6		1		0		0		0		153.474		1440
93		49		58		4		0		0		0		1172.71		7280
94		59		28		1		0		0		0		125.953		540
95		61		48		2		0		0		0		969.073		3952
96		70		14		1		0		0		0		160.454		1296
97		22		58		1		0		0		0		592.039		2400
98		42		70		2		0		0		0		302.947		2100
99		9		18		1		0		0		0		153.474		1440
100		54		4		2		0		0		0		1004.35		5689
101		48		16		3		0		0		0		569.692		4244
102		45		14		3		0		0		0		870.254		4804
103		60		20		1		0		0		0		484.537		1976
104		60		35		1		0		0		0		592.039		2400
105		37		59		2		0		0		0		198.614		1783
106		42		61		1		0		0		0		104.993		1008
107		4		45		2		0		0		0		538.269		3829
108		7		11		2		0		0		0		1004.35		5689
109		26		54		3		0		0		0		1084.4		8866
110		19		45		1		0		0		0		153.474		1440
111		5		19		1		0		0		0		412.316		3289
112		44		26		4		0		0		0		618.833		5367
113		68		60		1		0		0		0		412.316		3289
114		40		55		3		0		0		0		763.131		3283
115		68		45		1		0		0		0		484.537		1976
116		3		16		1		0		0		0		592.039		2400
117		37		67		1		0		0		0		484.537		1976
118		32		24		1		0		0		0		484.537		1976
119		4		51		1		0		0		0		160.454		1296
120		64		31		2		0		0		0		306.949		2880

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		9		12		160.45		0		7.4284186
Bt2		6		6		15		125.95		0		17.4934660
Bt3		16		11		13		259.76		0		7.3796865
Bt4		6		11		10		149.47		0		11.3236991
Bt5		20		12		10		592.04		0		12.3341439
Bt6		23		11		13		412.32		0		8.1485379
Bt7		18		10		8		153.47		0		4.2631766
Bt8		24		6		7		104.99		0		3.6455760
Bt9		19		8		13		484.54		0		15.9387012
Bt10		7		7		7		45.14		0		4.6060753

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt1 1	
2	Bt7 1	
3	Bt6 1	
4	Bt1 1	Bt3 1	
5	Bt5 1	Bt6 1	
6	Bt2 1	
7	Bt1 1	Bt4 1	Bt6 1	
8	Bt6 1	Bt8 1	
9	Bt8 1	
10	Bt5 1	Bt8 1	
11	Bt2 1	
12	Bt7 1	
13	Bt2 1	
14	Bt3 1	Bt6 1	
15	Bt1 1	Bt6 1	
16	Bt1 1	
17	Bt2 1	
18	Bt2 1	Bt8 1	
19	Bt4 1	
20	Bt2 1	Bt10 1	
21	Bt1 1	
22	Bt9 1	
23	Bt3 1	Bt9 1	
24	Bt2 1	
25	Bt3 1	Bt4 1	Bt6 1	Bt10 1	
26	Bt8 1	
27	Bt6 1	
28	Bt6 1	
29	Bt5 1	Bt7 1	
30	Bt9 1	
31	Bt10 1	
32	Bt4 1	
33	Bt2 1	Bt10 1	
34	Bt6 1	Bt7 1	
35	Bt2 1	
36	Bt3 1	
37	Bt5 1	
38	Bt3 1	
39	Bt3 1	Bt10 2	
40	Bt3 1	
41	Bt3 1	Bt5 2	Bt9 1	
42	Bt4 1	Bt5 1	
43	Bt4 1	Bt9 2	Bt10 1	
44	Bt4 1	Bt5 1	Bt7 1	Bt10 1	
45	Bt3 1	
46	Bt5 1	
47	Bt5 1	Bt10 1	
48	Bt4 1	
49	Bt7 1	
50	Bt10 1	
51	Bt7 1	
52	Bt1 1	
53	Bt10 1	
54	Bt6 1	
55	Bt5 1	Bt6 1	Bt8 1	Bt10 1	
56	Bt3 1	
57	Bt4 1	
58	Bt5 1	Bt8 1	
59	Bt2 1	
60	Bt4 1	
61	Bt8 1	
62	Bt6 1	
63	Bt10 1	
64	Bt9 1	
65	Bt9 1	
66	Bt4 1	Bt6 1	Bt10 1	
67	Bt7 1	
68	Bt2 1	Bt6 1	
69	Bt1 1	Bt10 1	
70	Bt4 1	Bt10 1	
71	Bt6 1	
72	Bt2 1	Bt10 1	
73	Bt5 1	Bt7 1	
74	Bt3 1	Bt8 1	
75	Bt1 1	Bt9 2	
76	Bt1 1	Bt7 2	
77	Bt2 1	Bt3 1	
78	Bt2 2	Bt5 1	Bt7 2	
79	Bt5 1	Bt6 1	Bt7 1	
80	Bt5 1	
81	Bt1 1	
82	Bt4 1	Bt8 1	
83	Bt2 1	
84	Bt10 1	
85	Bt1 1	Bt4 1	
86	Bt2 1	Bt6 1	
87	Bt4 1	
88	Bt2 1	Bt3 1	
89	Bt9 2	
90	Bt1 1	Bt2 1	
91	Bt4 1	
92	Bt7 1	
93	Bt1 2	Bt3 1	Bt5 1	
94	Bt2 1	
95	Bt9 2	
96	Bt1 1	
97	Bt5 1	
98	Bt4 1	Bt7 1	
99	Bt7 1	
100	Bt5 1	Bt6 1	
101	Bt1 1	Bt3 1	Bt4 1	
102	Bt2 1	Bt3 1	Bt9 1	
103	Bt9 1	
104	Bt5 1	
105	Bt7 1	Bt10 1	
106	Bt8 1	
107	Bt2 1	Bt6 1	
108	Bt5 1	Bt6 1	
109	Bt3 1	Bt6 2	
110	Bt7 1	
111	Bt6 1	
112	Bt1 1	Bt3 1	Bt7 1	Bt10 1	
113	Bt6 1	
114	Bt2 1	Bt5 1	Bt10 1	
115	Bt9 1	
116	Bt5 1	
117	Bt9 1	
118	Bt9 1	
119	Bt1 1	
120	Bt7 2	
