67		7		62		2		0		0		0		741.274		5220
68		19		42		3		0		0		0		771.756		5448
69		5		63		1		0		0		0		56.6898		448
70		55		5		2		0		0		0		269.607		1416
71		4		1		2		0		0		0		430.198		1796
72		70		16		1		0		0		0		958.795		4200
73		4		44		1		0		0		0		533.492		3575
74		15		49		1		0		0		0		224.405		900
75		52		19		2		0		0		0		1064.86		4817
76		3		70		2		0		0		0		254.786		1585
77		51		36		2		0		0		0		590.071		3584
78		67		70		1		0		0		0		39.077		336
79		70		56		1		0		0		0		151.444		1008
80		58		61		2		0		0		0		573.201		2517
81		34		32		4		0		0		0		814.79		4524
82		15		26		1		0		0		0		159.941		1134
83		66		32		1		0		0		0		244.525		1152
84		53		46		3		0		0		0		946.912		5096
85		0		18		2		0		0		0		491.842		2968
86		2		7		1		0		0		0		310.122		1500
87		63		53		1		0		0		0		213.971		1200
88		67		11		1		0		0		0		230.336		1320
89		8		51		1		0		0		0		360.178		1848
90		32		27		2		0		0		0		594.99		2824
91		48		62		2		0		0		0		189.496		1584
92		45		14		1		0		0		0		510.938		3900
93		50		66		2		0		0		0		164.99		1416
94		0		14		4		0		0		0		941.446		4104
95		8		16		1		0		0		0		130.878		924
96		14		45		2		0		0		0		493.632		2651
97		58		22		3		0		0		0		1409.02		7069
98		30		16		2		0		0		0		755.755		3786
99		64		23		1		0		0		0		473.171		2990
100		22		60		1		0		0		0		691.269		3450
101		52		68		1		0		0		0		189.392		1242
102		53		39		1		0		0		0		147.102		720
103		49		45		1		0		0		0		508.787		2268
104		18		65		1		0		0		0		63.7031		384
105		46		52		1		0		0		0		39.077		336
106		3		2		3		0		0		0		698.374		4167
107		45		70		1		0		0		0		43.2685		294
108		28		30		4		0		0		0		1025.84		5412
109		50		52		2		0		0		0		832.991		4165
110		38		43		1		0		0		0		116.9		594
111		34		11		1		0		0		0		958.795		4200
112		5		69		2		0		0		0		333.217		2676
113		23		45		3		0		0		0		400.932		3504
114		13		61		1		0		0		0		293.822		2880
115		32		19		2		0		0		0		518.83		2868
116		9		60		1		0		0		0		224.069		936
117		70		40		3		0		0		0		1138.43		5433
118		30		50		1		0		0		0		65.3942		343
119		69		14		1		0		0		0		135.25		1008
120		44		29		2		0		0		0		734.244		4031

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		11		14		360.18		1		2.7286230
Bt2		25		10		15		495.97		0		9.9194294
Bt3		8		8		14		205.79		0		16.0776491
Bt4		9		10		10		106.56		0		5.9200547
Bt5		13		12		15		487.02		0		15.6096144
Bt6		11		10		6		126.19		0		5.7360395
Bt7		19		11		12		498.73		0		11.9313663
Bt8		14		6		15		211.60		0		12.5954954
Bt9		23		10		13		473.17		0		10.2863344
Bt10		8		7		7		57.03		0		5.0916567
Bt11		7		7		12		96.20		0		9.8160020
Bt12		12		6		7		60.38		0		4.1928241
Bt13		10		12		9		125.91		0		5.2463700
Bt14		16		8		6		98.09		0		3.8315752
Bt15		7		12		13		159.44		0		9.4904526
Bt16		25		12		15		807.20		0		13.4534044
Bt17		18		10		8		216.24		0		6.0066981
Bt18		10		11		7		170.95		0		7.7704194
Bt19		7		11		10		116.67		0		7.5760148
Bt20		6		8		8		43.44		0		4.5252380
Bt21		12		6		7		118.83		0		8.2518670
Bt22		9		7		7		80.49		0		6.3880856
Bt23		12		9		6		122.72		0		5.6816823
Bt24		19		8		14		438.43		0		14.4219234
Bt25		8		10		6		114.27		0		7.1420810
Bt26		23		8		13		380.02		0		10.3266739
Bt27		11		12		12		316.88		0		12.0028437
Bt28		21		9		12		351.62		0		9.3020808
Bt29		12		12		6		177.19		0		6.1525207
Bt30		7		6		7		44.29		0		5.2721746
Bt31		12		6		13		98.28		0		6.8251891
Bt32		21		7		15		492.59		0		16.7548701
Bt33		25		11		13		875.47		0		15.9176659
Bt34		15		12		7		241.23		0		6.7007202
Bt35		8		9		9		154.26		0		10.7122854
Bt36		8		9		13		176.24		0		12.2391649
Bt37		25		12		14		958.79		0		15.9799131
Bt38		25		6		6		224.40		0		7.4801515
Bt39		23		9		6		189.39		0		4.5746909
Bt40		6		8		7		39.08		0		4.0705216
Bt41		21		11		7		348.80		0		7.5497004
Bt42		18		7		9		159.94		0		6.3468801
Bt43		25		9		6		306.50		0		6.8110150
Bt44		10		10		15		310.12		0		15.5060949
Bt45		12		10		11		230.34		0		9.5973137
Bt46		8		8		10		124.14		0		9.6986680
Bt47		25		12		13		510.94		0		8.5156395
Bt48		13		7		12		256.75		0		14.1072170
Bt49		23		7		11		322.91		0		10.0283673
Bt50		8		6		7		64.49		0		6.7172934
Bt51		23		10		15		691.27		0		15.0275939
Bt52		6		8		15		147.10		0		15.3231711
Bt53		6		8		8		63.70		0		6.6357443
Bt54		13		12		10		309.88		0		9.9319437
Bt55		6		8		13		70.13		0		7.3054236
Bt56		6		11		9		116.90		0		8.8560600
Bt57		19		12		7		207.30		0		4.5461457
Bt58		20		12		12		293.82		0		6.1212896
Bt59		13		9		8		224.07		0		9.5755779
Bt60		7		7		7		65.39		0		6.6728767
Bt61		19		11		15		528.45		0		12.6423451
Bt62		21		6		10		282.85		0		11.2243508
Bt63		20		9		12		424.35		1		2.3575275
Bt64		21		9		12		508.79		0		13.4599720
Bt65		12		8		12		244.52		0		12.7356695
Bt66		6		9		14		167.24		0		15.4856332
Bt67		14		8		9		135.25		0		6.0379562
Bt68		16		6		10		182.69		0		9.5149083
Bt69		14		12		13		470.85		0		14.0132991
Bt70		8		6		7		42.49		0		4.4264937
Bt71		13		7		15		199.11		0		10.9398577
Bt72		17		10		12		248.55		0		7.3102800
Bt73		24		12		6		331.75		0		5.7595428
Bt74		20		7		14		340.40		0		12.1570685
Bt75		8		10		15		213.97		0		13.3732047
Bt76		6		11		10		84.84		0		6.4276249
Bt77		13		9		10		129.18		0		5.5206955
Bt78		13		9		13		158.94		1		1.3584954
Bt79		19		12		9		336.69		0		7.3834674
Bt80		8		8		7		56.69		0		4.4288931
Bt81		6		6		15		94.97		0		13.1897855
Bt82		11		7		12		130.88		0		8.4985402
Bt83		13		7		9		156.09		0		8.5762411
Bt84		8		10		11		170.72		0		10.6698925
Bt85		24		10		13		611.24		1		2.5468366
Bt86		24		11		10		584.01		0		11.0607210
Bt87		15		8		10		125.79		0		5.2413606
Bt88		16		7		9		151.44		0		6.7608997
Bt89		20		11		10		404.62		0		9.1959745
Bt90		6		7		7		43.27		0		5.1510173
Bt91		17		10		6		158.65		0		4.6662349
Bt92		10		8		6		93.36		0		5.8352104
Bt93		25		11		13		533.49		0		9.6998598
Bt94		18		11		11		340.89		1		1.7216769
Bt95		9		12		7		171.21		0		7.9262647
Bt96		6		6		9		36.58		0		5.0805861
Bt97		14		12		13		247.48		0		7.3655785
Bt98		7		11		12		216.10		0		14.0325637
Bt99		12		7		8		158.99		0		9.4634308
Bt100		6		8		6		64.62		0		6.7308456

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt62 1	Bt96 1	
2	Bt2 1	
3	Bt33 1	Bt92 1	
4	Bt3 1	
5	Bt9 1	
6	Bt4 1	
7	Bt63 1	
8	Bt5 1	Bt18 1	Bt20 1	Bt32 1	Bt82 1	
9	Bt24 1	Bt34 1	
10	Bt5 1	Bt6 1	Bt33 1	Bt78 1	
11	Bt11 1	
12	Bt7 1	Bt9 1	
13	Bt22 1	Bt59 1	Bt74 1	
14	Bt8 1	Bt32 1	
15	Bt19 1	
16	Bt9 1	
17	Bt49 1	
18	Bt5 1	Bt10 1	Bt38 1	
19	Bt22 1	Bt34 1	Bt72 1	Bt84 1	
20	Bt11 1	Bt42 1	
21	Bt36 1	Bt69 1	
22	Bt12 1	Bt27 1	
23	Bt16 1	
24	Bt13 1	
25	Bt54 1	
26	Bt14 1	Bt34 1	
27	Bt73 1	Bt92 1	
28	Bt15 1	
29	Bt56 1	
30	Bt16 1	Bt19 1	
31	Bt26 1	Bt81 1	
32	Bt17 1	
33	Bt49 1	
34	Bt18 1	
35	Bt60 1	
36	Bt19 1	Bt32 1	
37	Bt16 1	Bt46 1	Bt63 1	
38	Bt20 1	
39	Bt29 1	
40	Bt21 1	
41	Bt2 1	
42	Bt22 1	
43	Bt71 1	
44	Bt23 1	Bt78 1	
45	Bt48 1	
46	Bt24 1	
47	Bt13 1	Bt19 1	Bt58 1	
48	Bt17 1	Bt25 1	
49	Bt7 1	Bt82 1	
50	Bt26 1	
51	Bt37 1	Bt40 1	Bt70 1	
52	Bt14 1	Bt27 1	
53	Bt13 1	
54	Bt10 1	Bt28 1	
55	Bt29 1	
56	Bt29 1	Bt80 1	
57	Bt76 1	
58	Bt30 1	
59	Bt58 1	Bt75 1	
60	Bt31 1	
61	Bt10 1	Bt47 1	
62	Bt32 1	
63	Bt60 1	
64	Bt33 1	
65	Bt46 1	
66	Bt34 1	Bt36 1	
67	Bt45 1	Bt47 1	
68	Bt4 1	Bt35 1	Bt47 1	
69	Bt80 1	
70	Bt36 1	Bt92 1	
71	Bt3 1	Bt38 1	
72	Bt37 1	
73	Bt93 1	
74	Bt38 1	
75	Bt33 1	Bt39 1	
76	Bt39 1	Bt60 1	
77	Bt9 1	Bt56 1	
78	Bt40 1	
79	Bt88 1	
80	Bt38 1	Bt41 1	
81	Bt14 1	Bt36 1	Bt44 1	Bt45 1	
82	Bt42 1	
83	Bt65 1	
84	Bt9 1	Bt43 1	Bt66 1	
85	Bt74 1	Bt88 1	
86	Bt44 1	
87	Bt75 1	
88	Bt45 1	
89	Bt1 1	
90	Bt46 1	Bt69 1	
91	Bt53 1	Bt87 1	
92	Bt47 1	
93	Bt13 1	Bt40 1	
94	Bt48 1	Bt59 1	Bt65 1	Bt98 1	
95	Bt82 1	
96	Bt49 1	Bt84 1	
97	Bt9 1	Bt12 1	Bt33 1	
98	Bt50 1	Bt51 1	
99	Bt9 1	
100	Bt51 1	
101	Bt39 1	
102	Bt52 1	
103	Bt64 1	
104	Bt53 1	
105	Bt40 1	
106	Bt39 1	Bt54 1	Bt71 1	
107	Bt90 1	
108	Bt7 1	Bt52 1	Bt54 1	Bt55 1	
109	Bt32 1	Bt74 1	
110	Bt56 1	
111	Bt37 1	
112	Bt13 1	Bt57 1	
113	Bt58 1	Bt70 1	Bt100 1	
114	Bt58 1	
115	Bt1 1	Bt91 1	
116	Bt59 1	
117	Bt7 1	Bt32 1	Bt52 1	
118	Bt60 1	
119	Bt67 1	
120	Bt3 1	Bt61 1	
