109		22		2		6		0		0		0		1443.49		8522
110		49		20		2		0		0		0		709.124		3726
111		21		45		3		0		0		0		818.709		4508
112		47		70		1		0		0		0		203.525		1836
113		12		40		2		0		0		0		215.922		1330
114		25		63		3		0		0		0		732.821		3954
115		64		51		1		0		0		0		100.895		616
116		36		29		3		0		0		0		666.408		3020
117		0		12		5		0		0		0		1436.77		6918
118		34		62		3		0		0		0		442.523		3196
119		21		62		3		0		0		0		914.74		5016
120		69		66		3		0		0		0		1085.36		6916

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		15		11		10		335.05		0		10.1530643
Bt2		17		6		11		153.96		0		7.5469191
Bt3		12		8		9		144.51		0		7.5265315
Bt4		14		12		6		189.87		0		5.6507696
Bt5		14		10		7		138.05		0		4.9301844
Bt6		22		7		9		188.35		0		6.1151212
Bt7		12		10		7		138.79		0		5.7829629
Bt8		12		12		12		381.28		0		13.2388405
Bt9		16		9		6		91.21		0		3.1670138
Bt10		8		7		7		76.83		0		6.8599213
Bt11		16		9		6		106.53		0		3.6990401
Bt12		6		10		7		84.82		0		7.0687392
Bt13		7		9		11		142.03		0		11.2719209
Bt14		20		10		12		378.18		0		9.4545619
Bt15		12		7		14		233.48		0		13.8976534
Bt16		6		12		11		149.74		0		10.3989160
Bt17		25		8		12		514.02		0		12.8504203
Bt18		20		12		14		627.97		0		13.0826370
Bt19		20		8		15		269.54		0		8.4230193
Bt20		8		7		6		48.71		1		0.8697976
Bt21		6		11		13		208.13		0		15.7673585
Bt22		15		12		13		385.97		0		10.7214013
Bt23		19		12		10		518.85		0		11.3782728
Bt24		24		6		15		535.30		0		18.5868883
Bt25		19		12		10		305.35		0		6.6963167
Bt26		21		6		6		158.63		0		6.2948353
Bt27		14		8		8		108.47		0		4.8422999
Bt28		11		11		12		301.81		0		12.4716556
Bt29		17		9		12		203.53		0		6.6511586
Bt30		7		8		7		68.09		0		6.0790853
Bt31		22		12		14		512.93		0		9.7145655
Bt32		20		9		11		459.88		1		2.5548728
Bt33		22		7		9		323.15		0		10.4920062
Bt34		12		9		7		98.66		0		4.5676158
Bt35		8		8		9		65.34		0		5.1050266
Bt36		25		12		12		700.08		0		11.6679178
Bt37		25		8		10		499.52		0		12.4879480
Bt38		12		6		15		237.70		0		16.5068363
Bt39		22		11		9		512.77		0		10.5943484
Bt40		8		7		6		57.04		0		5.0929957
Bt41		12		12		7		229.47		0		7.9677937
Bt42		9		7		14		128.23		0		10.1770077
Bt43		19		7		9		221.98		0		8.3451697
Bt44		21		12		12		387.12		0		7.6809417
Bt45		17		11		7		132.82		0		3.5513402
Bt46		9		6		9		105.92		0		9.8078679
Bt47		11		9		14		312.49		0		15.7824854
Bt48		18		6		11		292.68		0		13.5499287
Bt49		7		8		7		52.56		0		4.6926101
Bt50		7		8		6		83.48		1		1.4907426
Bt51		10		6		13		168.34		0		14.0280476
Bt52		22		8		15		272.84		0		7.7510716
Bt53		13		8		11		270.04		0		12.9828921
Bt54		13		9		14		206.60		0		8.8291025
Bt55		11		7		11		175.40		0		11.3895832
Bt56		14		7		14		187.39		0		9.5607624
Bt57		19		8		10		363.13		1		2.3889952
Bt58		24		6		15		426.88		0		14.8223235
Bt59		24		12		7		401.90		0		6.9775047
Bt60		6		6		7		44.54		0		6.1857425
Bt61		21		8		12		238.29		0		7.0919874
Bt62		10		9		9		168.26		0		9.3475519
Bt63		17		12		8		400.08		0		9.8059316
Bt64		14		9		10		173.94		0		6.9025779
Bt65		22		12		7		426.22		0		8.0722611
Bt66		7		6		7		63.05		0		7.5062782
Bt67		24		9		14		542.00		0		12.5463582
Bt68		8		7		11		100.89		0		9.0084523
Bt69		20		7		9		155.75		0		5.5625683
Bt70		6		8		8		70.07		1		1.4597740
Bt71		24		11		12		484.32		0		9.1727804
Bt72		10		9		13		252.81		0		14.0451095
Bt73		12		7		11		227.49		0		13.5410184
Bt74		11		8		6		98.83		0		5.6154631
Bt75		7		11		15		165.84		0		10.7685066
Bt76		16		7		11		236.10		0		10.5403494
Bt77		12		9		10		226.34		0		10.4789208
Bt78		22		9		8		312.10		0		7.8813425
Bt79		7		8		8		84.04		0		7.5039895
Bt80		7		7		8		95.17		0		9.7107173
Bt81		23		12		10		603.48		0		10.9325898
Bt82		16		10		10		203.58		0		6.3619822
Bt83		12		10		10		222.36		0		9.2648229
Bt84		22		9		12		321.55		0		8.1200157
Bt85		21		12		12		408.51		0		8.1053185
Bt86		13		6		8		64.92		0		4.1615611
Bt87		25		6		7		259.18		0		8.6393121
Bt88		11		10		11		182.93		0		8.3151904
Bt89		6		10		13		190.91		0		15.9094312
Bt90		6		7		8		62.44		1		1.4867793
Bt91		17		11		13		346.52		0		9.2652212
Bt92		22		9		13		469.92		0		11.8667355
Bt93		12		6		15		137.84		0		9.5721885
Bt94		20		9		9		368.85		1		2.0491645
Bt95		11		11		10		179.34		1		1.4821842
Bt96		24		11		9		325.40		0		6.1629104
Bt97		21		12		9		524.22		0		10.4010942
Bt98		22		7		14		372.51		1		2.4188973
Bt99		8		12		12		201.96		0		10.5188566
Bt100		7		8		8		87.69		1		1.5659193

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt15 1	Bt33 1	Bt55 1	
2	Bt43 1	Bt45 1	Bt79 1	
3	Bt40 1	Bt51 2	Bt65 1	Bt97 1	
4	Bt2 1	Bt27 1	Bt56 1	Bt72 1	Bt82 1	Bt100 1	
5	Bt8 1	Bt52 1	Bt97 1	
6	Bt27 1	Bt89 1	
7	Bt32 1	Bt39 1	
8	Bt3 1	Bt35 1	Bt46 1	Bt51 1	Bt81 1	
9	Bt8 1	Bt43 1	Bt71 1	
10	Bt14 1	Bt34 1	Bt53 1	
11	Bt1 1	Bt38 1	
12	Bt4 1	Bt54 1	Bt65 1	Bt93 1	
13	Bt11 1	Bt12 1	Bt23 1	
14	Bt7 1	Bt46 1	Bt88 2	
15	Bt46 1	Bt48 1	Bt50 1	Bt53 1	Bt96 1	
16	Bt5 1	Bt25 1	Bt38 1	Bt55 1	Bt58 1	Bt61 1	
17	Bt64 1	Bt89 1	
18	Bt47 1	
19	Bt67 1	
20	Bt6 1	Bt17 1	Bt74 1	Bt85 1	
21	Bt7 1	Bt10 1	Bt14 1	Bt43 1	Bt48 1	Bt62 1	
22	Bt15 1	Bt47 1	Bt86 1	Bt93 1	
23	Bt22 1	Bt50 1	Bt53 1	Bt63 1	Bt98 1	
24	Bt7 1	
25	Bt63 1	Bt100 1	
26	Bt46 1	
27	Bt12 1	Bt27 1	Bt33 1	
28	Bt8 1	Bt49 1	Bt67 1	Bt88 1	
29	Bt61 1	Bt84 1	Bt91 1	
30	Bt29 1	Bt48 1	Bt54 1	Bt72 1	
31	Bt18 1	Bt45 1	Bt60 1	Bt74 1	
32	Bt9 1	Bt23 1	Bt35 1	
33	Bt28 1	Bt37 1	Bt45 1	Bt47 1	Bt93 1	Bt98 1	
34	Bt28 1	Bt29 1	Bt79 1	Bt86 1	
35	Bt30 1	Bt35 1	Bt57 1	Bt59 1	
36	Bt10 1	Bt12 1	
37	Bt34 1	Bt71 1	Bt88 1	
38	Bt42 1	Bt63 1	Bt98 1	Bt99 1	Bt100 1	
39	Bt23 1	Bt48 1	Bt79 1	
40	Bt11 1	Bt85 1	
41	Bt37 1	Bt100 1	
42	Bt62 1	Bt64 1	Bt80 1	
43	Bt17 2	Bt27 1	Bt43 1	
44	Bt12 1	Bt71 1	
45	Bt8 1	
46	Bt5 1	Bt46 1	
47	Bt3 1	Bt55 1	Bt82 1	
48	Bt12 1	Bt13 1	Bt19 1	Bt35 1	Bt52 1	
49	Bt12 1	Bt13 2	Bt30 1	Bt32 1	Bt86 1	
50	Bt7 1	Bt8 1	Bt17 1	Bt43 1	Bt71 1	Bt80 1	Bt86 2	Bt96 1	
51	Bt23 1	Bt43 1	Bt48 1	
52	Bt13 1	Bt14 1	Bt34 1	Bt50 1	Bt56 1	
53	Bt25 1	Bt37 1	Bt76 1	
54	Bt10 1	Bt15 1	Bt26 1	Bt30 1	Bt59 1	Bt69 1	
55	Bt10 1	Bt19 1	Bt24 1	Bt60 1	Bt66 1	
56	Bt15 1	Bt31 1	
57	Bt70 1	
58	Bt22 1	Bt73 1	Bt98 1	
59	Bt21 1	Bt28 1	Bt32 1	Bt70 1	
60	Bt4 1	Bt16 1	Bt49 1	
61	Bt43 1	Bt47 1	Bt73 1	
62	Bt64 1	
63	Bt8 1	Bt20 1	Bt31 1	Bt32 1	
64	Bt17 1	
65	Bt11 1	Bt72 1	
66	Bt4 1	Bt38 1	Bt41 1	Bt45 1	Bt74 1	Bt98 1	
67	Bt5 1	Bt26 1	
68	Bt18 1	Bt38 1	Bt63 1	Bt88 1	Bt95 1	
69	Bt3 1	Bt7 1	Bt19 1	Bt50 1	Bt72 1	Bt75 1	
70	Bt4 1	Bt56 1	Bt57 1	
71	Bt27 1	Bt64 1	
72	Bt19 1	
73	Bt59 1	
74	Bt33 1	Bt71 1	Bt79 1	
75	Bt2 1	Bt93 1	
76	Bt20 1	Bt59 1	Bt74 1	Bt77 1	
77	Bt27 1	Bt40 1	
78	Bt27 1	Bt42 1	Bt48 1	Bt50 1	Bt53 1	Bt83 1	Bt86 1	
79	Bt4 1	Bt37 1	Bt77 1	Bt99 1	
80	Bt21 1	Bt34 1	Bt77 1	Bt85 1	Bt94 1	
81	Bt12 1	Bt43 1	Bt69 1	
82	Bt16 1	Bt91 1	
83	Bt3 1	Bt19 1	Bt70 1	Bt82 1	Bt94 1	
84	Bt22 1	Bt85 1	
85	Bt22 1	Bt24 1	Bt64 1	Bt73 1	Bt86 1	
86	Bt8 1	Bt63 1	
87	Bt48 1	Bt94 1	Bt95 1	Bt100 1	
88	Bt6 1	Bt7 1	Bt23 2	Bt55 1	
89	Bt14 1	Bt42 1	Bt91 1	
90	Bt97 1	
91	Bt23 1	Bt26 1	Bt33 1	
92	Bt16 1	Bt24 2	Bt90 1	
93	Bt54 1	Bt72 1	
94	Bt9 1	Bt37 1	
95	Bt36 1	Bt37 1	Bt50 1	Bt54 1	Bt81 1	
96	Bt25 1	Bt70 1	Bt84 1	Bt94 1	Bt99 1	
97	Bt12 1	Bt84 1	
98	Bt24 1	Bt30 1	Bt60 1	
99	Bt26 1	Bt82 1	
100	Bt26 1	Bt40 1	
101	Bt34 1	Bt39 1	Bt82 1	
102	Bt14 1	Bt34 2	Bt40 1	Bt81 1	
103	Bt61 1	Bt66 1	Bt84 1	Bt85 1	
104	Bt8 1	Bt27 1	Bt44 1	
105	Bt45 1	Bt65 1	Bt71 1	
106	Bt61 1	
107	Bt14 1	Bt68 1	Bt84 1	
108	Bt20 1	Bt28 1	Bt29 1	Bt42 1	Bt66 1	Bt74 1	Bt82 1	Bt83 1	Bt84 1	
109	Bt4 1	Bt7 1	Bt19 1	Bt21 1	Bt67 1	Bt80 1	
110	Bt22 1	Bt33 1	
111	Bt8 1	Bt86 1	Bt98 1	
112	Bt29 1	
113	Bt42 1	Bt100 1	
114	Bt17 1	Bt66 1	Bt69 1	
115	Bt68 1	
116	Bt30 1	Bt41 1	Bt94 1	
117	Bt28 1	Bt47 1	Bt50 1	Bt58 1	Bt78 1	
118	Bt5 1	Bt68 1	Bt82 1	
119	Bt16 1	Bt36 1	Bt86 1	
120	Bt31 1	Bt82 1	Bt94 1	
