68		21		1		2		0		0		0		761.159		4434
69		9		62		1		0		0		0		262.415		1152
70		69		67		2		0		0		0		798.343		3654
71		11		41		3		0		0		0		525.034		2718
72		2		10		1		0		0		0		91.6109		798
73		29		36		3		0		0		0		586.623		3514
74		4		16		1		0		0		0		81.1837		560
75		69		10		1		0		0		0		219.575		1215
76		4		2		1		0		0		0		159.348		1530
77		70		65		3		0		0		0		832.929		4766
78		17		69		1		0		0		0		32.5556		294
79		39		14		1		0		0		0		66.6221		288
80		45		47		1		0		0		0		620.629		2700
81		68		21		1		0		0		0		198.776		900
82		9		57		2		0		0		0		432.948		2984
83		11		0		3		0		0		0		575.886		4754
84		24		14		2		0		0		0		378.123		1978
85		24		57		1		0		0		0		66.6221		288
86		24		69		2		0		0		0		559.474		2796
87		22		68		1		0		0		0		259.332		1274
88		30		38		1		0		0		0		70.6281		672
89		32		19		1		0		0		0		104.532		792
90		56		55		1		0		0		0		354.826		2142
91		19		45		1		0		0		0		245.947		1080
92		46		69		2		0		0		0		276.569		1806
93		12		41		2		0		0		0		604.96		3534
94		1		42		1		0		0		0		468.03		2660
95		31		67		2		0		0		0		422.544		2102
96		64		21		1		0		0		0		146.97		616
97		29		3		1		0		0		0		162.355		1350
98		50		21		1		0		0		0		66.6221		288
99		70		31		1		0		0		0		66.6221		288
100		24		60		3		0		0		0		875.608		5030
101		35		6		1		0		0		0		210.103		1089
102		67		32		3		0		0		0		731.716		3832
103		70		67		1		0		0		0		442.605		2184
104		56		13		2		0		0		0		394.629		2958
105		24		34		2		0		0		0		286.935		1368
106		17		4		1		0		0		0		187.569		864
107		27		44		1		0		0		0		258.057		1920
108		58		66		3		0		0		0		445.721		2535
109		11		53		3		0		0		0		835.61		4132
110		2		61		1		0		0		0		118.791		704
111		18		40		1		0		0		0		442.605		2184
112		41		8		2		0		0		0		588.439		3256
113		52		28		1		0		0		0		401.97		3036
114		45		47		1		0		0		0		294.229		1890
115		57		59		1		0		0		0		243.69		1540
116		38		30		1		0		0		0		383.505		2835
117		25		18		3		0		0		0		454.472		2399
118		67		45		1		0		0		0		45.8495		252
119		3		18		1		0		0		0		116.869		612
120		69		1		1		0		0		0		105.567		832

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		25		6		7		184.96		0		6.1654692
Bt2		6		8		10		74.72		0		7.7834837
Bt3		23		7		11		286.12		0		8.8857725
Bt4		25		6		15		318.55		0		10.6184625
Bt5		9		6		12		155.52		0		14.3997280
Bt6		20		6		10		257.59		1		2.1466188
Bt7		12		9		12		261.40		0		12.1020372
Bt8		24		10		14		551.45		0		11.4885096
Bt9		14		12		13		477.63		0		14.2151240
Bt10		6		7		7		70.06		0		8.3405022
Bt11		8		11		9		104.53		0		5.9393321
Bt12		6		12		13		147.97		0		10.2757338
Bt13		9		12		8		141.27		0		6.5401711
Bt14		7		12		10		209.79		0		12.4876641
Bt15		16		7		15		265.63		0		11.8587045
Bt16		11		8		15		228.33		0		12.9733302
Bt17		13		12		14		253.10		0		8.1120819
Bt18		13		8		14		272.60		0		13.1059486
Bt19		17		12		9		390.60		0		9.5735012
Bt20		6		8		8		59.49		0		6.1968379
Bt21		23		10		8		284.59		0		6.1867259
Bt22		25		7		15		559.41		0		15.9831468
Bt23		10		10		8		142.83		0		7.1417101
Bt24		18		10		9		271.73		0		7.5479528
Bt25		8		8		6		92.06		0		7.1923431
Bt26		25		10		7		251.18		0		5.0236626
Bt27		16		12		6		193.59		0		5.0413467
Bt28		6		9		9		78.26		0		7.2461681
Bt29		24		12		6		226.36		0		3.9299159
Bt30		7		8		6		49.35		0		4.4064619
Bt31		24		6		8		262.41		0		9.1116160
Bt32		15		6		10		107.40		0		5.9665768
Bt33		23		12		11		401.97		0		7.2820576
Bt34		18		7		15		201.79		0		8.0074691
Bt35		24		7		13		442.60		0		13.1727660
Bt36		23		9		14		706.74		0		17.0709761
Bt37		19		6		7		91.61		1		0.8036044
Bt38		10		8		7		81.18		0		5.0739832
Bt39		17		6		15		159.35		0		7.8111922
Bt40		7		7		6		32.56		0		3.3219986
Bt41		15		12		15		620.63		0		17.2397081
Bt42		13		11		8		148.36		0		5.1873732
Bt43		13		7		14		259.33		0		14.2490125
Bt44		17		6		6		116.87		0		5.7288866
Bt45		14		6		8		70.63		0		4.2040540
Bt46		17		9		14		354.83		1		2.3191272
Bt47		21		6		6		91.60		0		3.6351120
Bt48		19		10		14		468.03		0		12.3165710
Bt49		8		11		7		146.97		0		8.3505772
Bt50		6		6		8		66.62		0		9.2530655
Bt51		11		10		13		351.92		0		15.9961987
Bt52		14		10		6		156.06		0		5.5736516
Bt53		12		12		15		303.02		0		10.5214644
Bt54		12		6		12		187.57		0		13.0256591
Bt55		9		9		15		219.58		0		13.5540424
Bt56		8		8		11		118.79		1		1.8561076
Bt57		13		8		14		319.89		0		15.3794331
Bt58		21		9		10		294.23		0		7.7838411
Bt59		21		9		15		383.51		0		10.1456416
Bt60		7		6		6		45.85		0		5.4582782
Bt61		8		8		13		105.57		0		8.2474498
Bt62		18		8		12		325.66		0		11.3075595
Bt63		22		9		12		428.68		0		10.8253526
Bt64		17		8		14		313.45		0		11.5238339
Bt65		16		8		15		258.06		0		10.0803362
Bt66		11		8		8		71.08		0		4.0386357
Bt67		19		11		8		311.23		0		7.4456070
Bt68		14		10		11		243.69		0		8.7032202
Bt69		12		7		13		181.92		0		10.8283029
Bt70		7		7		6		37.41		0		3.8173109
Bt71		11		9		11		210.10		1		2.1222492
Bt72		7		8		8		105.76		0		9.4428857
Bt73		20		7		14		379.30		0		13.5463157
Bt74		20		7		13		434.34		0		15.5120538
Bt75		13		10		10		133.41		0		5.1310228
Bt76		25		6		6		198.78		0		6.6258574
Bt77		13		7		6		62.58		0		3.4386407
Bt78		18		10		10		268.55		0		7.4596428
Bt79		22		10		7		305.45		0		6.9420030
Bt80		8		8		8		61.25		0		4.7850802
Bt81		19		8		8		153.08		1		1.0071027
Bt82		10		6		13		161.87		0		13.4889742
Bt83		15		8		10		271.37		0		11.3069870
Bt84		11		8		6		77.14		0		4.3830685
Bt85		25		8		9		446.32		0		11.1579453
Bt86		21		11		10		431.97		0		9.3500006
Bt87		6		9		8		76.55		0		7.0876733
Bt88		12		7		13		161.54		0		9.6156872
Bt89		8		8		8		102.22		0		7.9860267
Bt90		6		7		6		50.08		0		5.9623206
Bt91		22		9		11		251.42		0		6.3489746
Bt92		25		9		6		162.35		0		3.6078851
Bt93		14		7		10		126.17		0		6.4372558
Bt94		23		12		13		824.04		0		14.9283374
Bt95		6		10		13		92.66		1		1.5443059
Bt96		10		12		15		228.89		0		9.5372816
Bt97		15		6		12		245.95		0		13.6637142
Bt98		10		11		9		196.20		0		8.9180338
Bt99		12		10		9		160.98		0		6.7073555
Bt100		6		6		8		42.04		1		1.1677300

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt82 1	
2	Bt2 1	
3	Bt7 1	Bt9 1	Bt70 1	Bt71 1	Bt77 1	Bt78 1	
4	Bt3 1	Bt44 1	
5	Bt94 1	
6	Bt4 1	
7	Bt41 1	Bt51 1	
8	Bt5 1	
9	Bt85 1	
10	Bt6 1	Bt56 1	Bt74 1	
11	Bt36 1	
12	Bt7 1	Bt35 1	
13	Bt23 1	
14	Bt8 1	
15	Bt30 1	Bt47 1	
16	Bt9 1	Bt30 1	
17	Bt35 1	Bt80 1	
18	Bt10 1	Bt16 1	
19	Bt86 1	
20	Bt11 1	
21	Bt23 1	Bt35 1	Bt57 1	
22	Bt12 1	Bt95 1	
23	Bt29 1	Bt54 1	
24	Bt10 1	Bt13 1	
25	Bt57 1	
26	Bt14 1	
27	Bt47 1	
28	Bt2 1	Bt15 1	
29	Bt88 1	Bt96 1	
30	Bt1 1	Bt16 1	Bt35 1	
31	Bt60 1	Bt91 1	Bt98 1	
32	Bt17 1	Bt18 1	
33	Bt57 1	Bt86 1	
34	Bt18 1	
35	Bt13 1	Bt21 1	
36	Bt19 1	Bt50 1	
37	Bt23 1	Bt51 1	
38	Bt20 1	
39	Bt36 1	Bt43 1	Bt46 1	
40	Bt21 1	
41	Bt15 1	Bt16 1	
42	Bt7 1	Bt22 1	Bt34 1	
43	Bt8 1	Bt18 1	
44	Bt23 1	Bt44 1	Bt77 1	
45	Bt60 1	Bt73 1	Bt86 1	
46	Bt24 1	Bt33 1	Bt36 1	Bt48 1	
47	Bt2 1	Bt34 1	Bt88 1	
48	Bt25 1	
49	Bt26 1	Bt45 1	
50	Bt26 1	
51	Bt66 1	
52	Bt27 1	
53	Bt26 1	Bt46 1	
54	Bt28 1	
55	Bt68 1	Bt69 1	
56	Bt29 1	
57	Bt77 1	
58	Bt30 1	Bt89 1	
59	Bt15 1	Bt65 1	
60	Bt31 1	
61	Bt30 1	
62	Bt27 1	Bt32 1	
63	Bt34 1	
64	Bt33 1	
65	Bt16 1	
66	Bt34 1	
67	Bt53 1	
68	Bt4 1	Bt35 1	
69	Bt31 1	
70	Bt36 1	Bt47 1	
71	Bt13 1	Bt54 1	Bt98 1	
72	Bt37 1	
73	Bt38 1	Bt48 1	Bt70 1	
74	Bt38 1	
75	Bt55 1	
76	Bt39 1	
77	Bt43 1	Bt48 1	Bt61 1	
78	Bt40 1	
79	Bt50 1	
80	Bt41 1	
81	Bt76 1	
82	Bt21 1	Bt42 1	
83	Bt34 1	Bt53 1	Bt66 1	
84	Bt43 1	Bt56 1	
85	Bt50 1	
86	Bt35 1	Bt44 1	
87	Bt43 1	
88	Bt45 1	
89	Bt11 1	
90	Bt46 1	
91	Bt97 1	
92	Bt1 1	Bt47 1	
93	Bt35 1	Bt92 1	
94	Bt48 1	
95	Bt45 1	Bt51 1	
96	Bt49 1	
97	Bt92 1	
98	Bt50 1	
99	Bt50 1	
100	Bt15 1	Bt51 1	Bt65 1	
101	Bt71 1	
102	Bt49 1	Bt52 1	Bt63 1	
103	Bt35 1	
104	Bt37 1	Bt53 1	
105	Bt14 1	Bt84 1	
106	Bt54 1	
107	Bt65 1	
108	Bt5 1	Bt45 1	Bt55 1	
109	Bt41 1	Bt42 1	Bt50 1	
110	Bt56 1	
111	Bt35 1	
112	Bt57 1	Bt78 1	
113	Bt33 1	
114	Bt58 1	
115	Bt68 1	
116	Bt59 1	
117	Bt23 1	Bt25 1	Bt55 1	
118	Bt60 1	
119	Bt44 1	
120	Bt61 1	
