67		52		6		1		0		0		0		356.535		1539
68		54		8		1		0		0		0		280.648		1512
69		13		32		1		0		0		0		45.269		392
70		19		22		1		0		0		0		457.383		2520
71		59		64		4		0		0		0		505.885		3066
72		55		69		3		0		0		0		820.965		5218
73		39		6		2		0		0		0		146.798		1202
74		15		14		4		0		0		0		1207.94		7200
75		2		20		3		0		0		0		439.291		3533
76		64		9		1		0		0		0		134.7		770
77		50		15		2		0		0		0		170.017		1258
78		10		54		1		0		0		0		45.269		392
79		0		1		2		0		0		0		170.017		1258
80		23		3		2		0		0		0		575.742		3762
81		45		24		2		0		0		0		349.136		1960
82		68		69		1		0		0		0		295.094		2250
83		28		67		1		0		0		0		356.535		1539
84		53		27		3		0		0		0		983.254		5488
85		25		27		1		0		0		0		457.383		2520
86		45		42		3		0		0		0		717.604		4215
87		1		60		1		0		0		0		295.094		2250
88		57		17		1		0		0		0		295.094		2250
89		70		33		3		0		0		0		547.921		3304
90		55		60		1		0		0		0		377.241		1573
91		56		19		1		0		0		0		377.241		1573
92		57		69		1		0		0		0		68.488		448
93		67		26		1		0		0		0		356.535		1539
94		6		38		1		0		0		0		377.241		1573
95		22		6		1		0		0		0		134.7		770
96		54		16		2		0		0		0		396.622		3060
97		29		57		2		0		0		0		325.917		1904
98		38		29		2		0		0		0		179.969		1162
99		4		44		1		0		0		0		280.648		1512
100		36		15		2		0		0		0		396.622		3060
101		53		36		1		0		0		0		101.529		810
102		29		40		2		0		0		0		458.063		2349
103		7		38		1		0		0		0		101.529		810
104		11		67		1		0		0		0		377.241		1573
105		28		54		2		0		0		0		179.969		1162
106		19		55		1		0		0		0		45.269		392
107		60		20		1		0		0		0		295.094		2250
108		59		34		2		0		0		0		401.804		1931
109		62		6		1		0		0		0		45.269		392
110		24		22		2		0		0		0		422.51		1965
111		46		46		1		0		0		0		68.488		448
112		15		33		3		0		0		0		771.263		4714
113		35		5		1		0		0		0		45.269		392
114		17		55		2		0		0		0		672.335		3823
115		11		65		1		0		0		0		134.7		770
116		24		40		2		0		0		0		476.169		2464
117		50		21		1		0		0		0		377.241		1573
118		20		52		3		0		0		0		521.438		2856
119		37		28		2		0		0		0		269.4		1540
120		50		53		4		0		0		0		837.639		4752

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		8		8		7		68.49		0		5.3506288
Bt2		11		10		7		134.70		0		6.1227215
Bt3		11		11		13		377.24		0		15.5884748
Bt4		11		9		9		98.93		0		4.9963723
Bt5		21		12		6		280.65		0		5.5684061
Bt6		25		6		15		295.09		0		9.8364617
Bt7		6		9		15		101.53		0		9.4007954
Bt8		21		8		15		457.38		1		2.7225181
Bt9		19		9		9		356.53		0		10.4249921
Bt10		7		7		8		45.27		0		4.6192821

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt3 1	
2	Bt1 1	Bt8 1	
3	Bt10 1	
4	Bt10 1	
5	Bt1 1	Bt10 1	
6	Bt6 1	
7	Bt6 1	
8	Bt2 1	Bt10 1	
9	Bt3 1	Bt9 1	
10	Bt6 1	
11	Bt8 1	
12	Bt2 1	Bt10 1	
13	Bt10 1	
14	Bt1 1	Bt10 1	
15	Bt3 1	Bt10 1	
16	Bt1 1	
17	Bt1 1	Bt8 1	
18	Bt1 2	Bt8 1	
19	Bt8 1	Bt10 1	
20	Bt2 1	
21	Bt7 1	
22	Bt6 1	
23	Bt1 1	Bt8 1	
24	Bt7 1	
25	Bt3 1	Bt9 1	
26	Bt8 1	
27	Bt6 1	
28	Bt5 1	Bt9 1	
29	Bt4 1	
30	Bt2 1	Bt6 1	
31	Bt1 1	
32	Bt6 1	Bt8 2	
33	Bt9 1	
34	Bt3 1	Bt5 1	
35	Bt9 1	
36	Bt1 1	
37	Bt5 1	
38	Bt3 1	Bt5 1	Bt6 1	
39	Bt1 1	Bt4 1	
40	Bt3 1	Bt4 1	
41	Bt7 1	
42	Bt1 1	Bt2 1	
43	Bt6 1	Bt8 1	
44	Bt5 1	Bt7 1	
45	Bt6 1	Bt9 1	
46	Bt3 1	Bt4 1	Bt10 1	
47	Bt4 1	Bt6 1	
48	Bt2 1	
49	Bt7 1	Bt10 1	
50	Bt4 1	Bt10 1	
51	Bt5 1	Bt9 1	
52	Bt3 1	
53	Bt5 1	Bt6 1	
54	Bt1 1	Bt7 1	
55	Bt7 1	
56	Bt8 1	
57	Bt3 1	Bt5 1	
58	Bt5 1	
59	Bt8 2	
60	Bt4 1	Bt7 1	
61	Bt4 1	
62	Bt6 1	
63	Bt8 2	
64	Bt3 1	Bt4 1	Bt7 1	
65	Bt4 1	
66	Bt5 1	Bt8 1	
67	Bt9 1	
68	Bt5 1	
69	Bt10 1	
70	Bt8 1	
71	Bt2 1	Bt5 1	Bt10 2	
72	Bt1 1	Bt6 1	Bt8 1	
73	Bt7 1	Bt10 1	
74	Bt4 1	Bt6 1	Bt8 1	Bt9 1	
75	Bt4 1	Bt6 1	Bt10 1	
76	Bt2 1	
77	Bt1 1	Bt7 1	
78	Bt10 1	
79	Bt1 1	Bt7 1	
80	Bt5 1	Bt6 1	
81	Bt1 1	Bt5 1	
82	Bt6 1	
83	Bt9 1	
84	Bt1 1	Bt8 2	
85	Bt8 1	
86	Bt3 1	Bt6 1	Bt10 1	
87	Bt6 1	
88	Bt6 1	
89	Bt8 1	Bt10 2	
90	Bt3 1	
91	Bt3 1	
92	Bt1 1	
93	Bt9 1	
94	Bt3 1	
95	Bt2 1	
96	Bt6 1	Bt7 1	
97	Bt5 1	Bt10 1	
98	Bt2 1	Bt10 1	
99	Bt5 1	
100	Bt6 1	Bt7 1	
101	Bt7 1	
102	Bt7 1	Bt9 1	
103	Bt7 1	
104	Bt3 1	
105	Bt2 1	Bt10 1	
106	Bt10 1	
107	Bt6 1	
108	Bt9 1	Bt10 1	
109	Bt10 1	
110	Bt3 1	Bt10 1	
111	Bt1 1	
112	Bt3 1	Bt4 1	Bt6 1	
113	Bt10 1	
114	Bt3 1	Bt6 1	
115	Bt2 1	
116	Bt3 1	Bt4 1	
117	Bt3 1	
118	Bt3 1	Bt4 1	Bt10 1	
119	Bt2 2	
120	Bt4 1	Bt5 1	Bt7 1	Bt9 1	
