78		5		63		2		0		0		0		136.819		1052
79		39		53		2		0		0		0		446.86		2240
80		59		69		2		0		0		0		546.877		3720
81		70		46		1		0		0		0		365.533		1530
82		0		33		2		0		0		0		732.553		3348
83		16		45		2		0		0		0		372.467		2016
84		58		0		2		0		0		0		467.047		3070
85		2		12		1		0		0		0		222.095		1650
86		70		55		2		0		0		0		680.995		3876
87		4		48		1		0		0		0		460.378		2200
88		45		6		3		0		0		0		942.334		4818
89		21		3		2		0		0		0		567.267		3512
90		45		41		3		0		0		0		354.552		2937
91		23		63		2		0		0		0		366.601		2367
92		38		64		1		0		0		0		201.033		1183
93		22		16		1		0		0		0		454.529		1848
94		63		11		4		0		0		0		505.605		3224
95		10		13		1		0		0		0		111.496		792
96		23		51		3		0		0		0		751.231		3979
97		11		22		3		0		0		0		973.102		4314
98		8		52		1		0		0		0		49.2257		384
99		37		41		3		0		0		0		890.078		4720
100		54		40		1		0		0		0		123.576		980
101		37		13		2		0		0		0		431.864		2304
102		66		6		2		0		0		0		679.256		2856
103		47		40		1		0		0		0		292.329		2250
104		29		18		2		0		0		0		483.574		2680
105		28		48		2		0		0		0		463.697		2574
106		57		7		3		0		0		0		789.175		5700
107		37		12		1		0		0		0		301.06		2024
108		11		15		1		0		0		0		155.914		770
109		68		21		1		0		0		0		222.095		1650
110		57		8		1		0		0		0		391.401		1710
111		41		61		1		0		0		0		80.8756		700
112		18		5		2		0		0		0		459		2937
113		13		47		2		0		0		0		171.298		1021
114		24		49		2		0		0		0		480		2440
115		57		16		1		0		0		0		347.36		1672
116		14		42		1		0		0		0		80.8756		700
117		47		5		2		0		0		0		154.006		1134
118		25		13		1		0		0		0		33.7925		252
119		68		68		1		0		0		0		391.401		1710
120		7		70		1		0		0		0		158.532		768

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		11		15		483.03		0		18.2966331
Bt2		9		12		13		208.48		0		9.6517073
Bt3		18		9		12		338.11		0		10.4356232
Bt4		20		12		15		566.80		0		11.8083857
Bt5		21		8		8		304.90		0		9.0743753
Bt6		19		9		12		507.78		0		14.8474877
Bt7		14		10		15		397.09		0		14.1818809
Bt8		22		10		15		798.29		0		18.1430363
Bt9		11		9		7		121.31		0		6.1267210
Bt10		7		6		7		46.77		0		5.5680811
Bt11		19		7		15		335.90		0		12.6277224
Bt12		22		11		10		303.53		0		6.2711797
Bt13		25		10		9		292.33		1		1.1693173
Bt14		10		8		10		104.61		0		6.5382232
Bt15		10		7		15		141.92		0		10.1368256
Bt16		19		7		15		342.57		0		12.8784557
Bt17		20		9		6		150.24		0		4.1733497
Bt18		7		8		10		133.95		0		11.9599082
Bt19		17		11		10		317.17		0		8.4803979
Bt20		6		6		6		42.89		0		5.9571225
Bt21		14		11		10		302.02		0		9.8058422
Bt22		10		11		15		222.09		0		10.0952139
Bt23		25		6		13		336.12		0		11.2039162
Bt24		20		10		14		545.93		0		13.6482397
Bt25		17		11		6		258.75		0		6.9185092
Bt26		9		9		11		166.20		0		10.2594937
Bt27		9		11		7		161.15		0		8.1386561
Bt28		9		11		13		217.74		0		10.9968728
Bt29		21		9		11		444.61		0		11.7621088
Bt30		7		6		8		40.85		0		4.8630989
Bt31		25		12		11		379.32		0		6.3219544
Bt32		18		7		14		415.51		0		16.4886830
Bt33		16		10		15		496.93		0		15.5291313
Bt34		16		9		12		224.96		0		7.8109548
Bt35		7		10		8		67.38		1		0.9625060
Bt36		10		7		9		125.58		0		8.9702272
Bt37		24		8		14		506.30		0		13.1849660
Bt38		15		10		10		278.02		0		9.2674541
Bt39		18		8		11		303.27		0		10.5302843
Bt40		6		6		7		32.21		0		4.4732724
Bt41		10		10		13		243.35		0		12.1676190
Bt42		24		7		11		454.53		0		13.5276462
Bt43		25		7		10		202.01		0		5.7716593
Bt44		24		7		7		265.23		0		7.8938453
Bt45		15		9		15		384.10		0		14.2257677
Bt46		15		7		13		153.73		0		7.3203061
Bt47		13		7		13		201.03		0		11.0457825
Bt48		6		12		8		130.11		0		9.0356567
Bt49		8		10		15		225.75		0		14.1092361
Bt50		8		6		8		49.23		0		5.1276788
Bt51		10		7		14		123.58		0		8.8268713
Bt52		13		7		12		263.74		0		14.4912918
Bt53		20		8		10		333.33		0		10.4166822
Bt54		8		9		10		96.95		0		6.7325654
Bt55		11		10		7		155.91		0		7.0869829
Bt56		19		6		15		391.40		0		17.1666946
Bt57		9		11		8		111.50		0		5.6311189
Bt58		10		11		12		265.04		1		2.4094416
Bt59		7		10		10		80.88		0		5.7768302
Bt60		6		6		7		33.79		0		4.6934066
Bt61		8		8		12		158.53		0		12.3853490
Bt62		17		12		11		305.77		0		7.4944791
Bt63		23		12		6		196.34		0		3.5569436
Bt64		20		9		15		415.76		0		11.5489334
Bt65		25		12		10		480.99		0		8.0165539
Bt66		25		11		11		587.03		0		10.6733094
Bt67		17		7		14		352.50		0		14.8107507
Bt68		19		11		10		489.30		0		11.7057798
Bt69		18		8		14		391.04		0		13.5777765
Bt70		6		8		7		43.53		0		4.5340043
Bt71		22		6		7		192.65		0		7.2974109
Bt72		21		6		9		273.38		0		10.8483866
Bt73		17		6		15		365.53		0		17.9183013
Bt74		6		10		15		93.38		0		7.7819081
Bt75		20		12		7		312.91		0		6.5189391
Bt76		10		12		7		107.23		0		4.4680855
Bt77		18		10		9		208.29		0		5.7856975
Bt78		13		6		12		198.83		0		12.7456265
Bt79		20		7		8		214.96		0		7.6771965
Bt80		7		7		8		69.24		1		1.4129619
Bt81		15		8		9		148.86		0		6.2026050
Bt82		23		11		8		301.06		0		5.9497985
Bt83		19		10		11		376.51		0		9.9082196
Bt84		19		11		8		347.36		0		8.3100444
Bt85		8		7		13		145.99		0		13.0351847
Bt86		8		6		15		177.71		0		18.5118922
Bt87		17		10		7		284.20		0		8.3589651
Bt88		7		7		13		122.07		0		12.4563491
Bt89		9		10		11		203.46		0		11.3035110
Bt90		6		6		6		50.46		0		7.0079066
Bt91		15		11		13		347.50		0		10.5304280
Bt92		20		10		11		460.38		0		11.5094537
Bt93		23		8		12		232.97		0		6.3306120
Bt94		10		10		9		204.50		0		10.2248457
Bt95		11		8		8		98.53		0		5.5983333
Bt96		13		6		7		63.29		0		4.0571934
Bt97		9		11		12		151.60		1		1.5313140
Bt98		6		9		9		116.93		0		10.8265425
Bt99		11		10		6		163.84		0		7.4470850
Bt100		7		8		8		97.00		0		8.6608865

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt99 1	
2	Bt2 1	
3	Bt21 1	Bt45 1	Bt60 1	Bt83 1	
4	Bt3 1	Bt23 1	Bt24 1	
5	Bt28 1	
6	Bt4 1	
7	Bt30 1	
8	Bt5 1	
9	Bt34 1	
10	Bt6 1	
11	Bt46 1	
12	Bt7 1	Bt78 1	
13	Bt51 1	
14	Bt8 1	
15	Bt66 1	Bt97 1	
16	Bt9 1	
17	Bt48 1	Bt51 1	
18	Bt10 1	
19	Bt34 1	Bt83 1	
20	Bt11 1	Bt57 1	
21	Bt88 1	
22	Bt12 1	Bt15 1	
23	Bt12 1	Bt48 1	Bt88 1	
24	Bt13 1	Bt59 1	
25	Bt83 1	
26	Bt14 1	
27	Bt61 1	
28	Bt15 1	Bt49 1	
29	Bt16 1	
30	Bt16 1	
31	Bt76 1	Bt83 1	
32	Bt17 1	
33	Bt2 1	Bt50 1	
34	Bt18 1	
35	Bt13 1	
36	Bt19 1	Bt66 1	Bt78 1	Bt96 1	
37	Bt7 1	Bt17 1	
38	Bt20 1	Bt99 1	
39	Bt49 1	Bt94 1	
40	Bt21 1	
41	Bt93 1	
42	Bt22 1	
43	Bt74 1	
44	Bt23 1	
45	Bt8 1	
46	Bt24 1	
47	Bt49 1	Bt86 1	
48	Bt25 1	
49	Bt36 1	Bt49 1	Bt87 1	Bt96 1	
50	Bt26 1	Bt60 1	
51	Bt31 1	Bt44 1	Bt95 1	
52	Bt27 1	
53	Bt94 1	
54	Bt28 1	Bt78 1	
55	Bt32 1	
56	Bt29 1	
57	Bt22 1	Bt25 1	Bt53 1	Bt78 1	
58	Bt30 1	Bt59 1	
59	Bt46 1	
60	Bt31 1	
61	Bt25 1	Bt74 1	
62	Bt32 1	
63	Bt28 1	
64	Bt1 1	Bt33 1	
65	Bt14 1	Bt30 1	
66	Bt34 1	Bt66 1	
67	Bt27 1	Bt42 1	Bt54 1	
68	Bt35 1	
69	Bt74 1	Bt99 1	
70	Bt36 1	Bt40 1	
71	Bt54 1	
72	Bt37 1	Bt84 1	
73	Bt8 2	Bt38 1	
74	Bt38 1	
75	Bt99 1	
76	Bt39 1	Bt76 1	
77	Bt36 1	Bt92 1	
78	Bt14 1	Bt40 1	
79	Bt18 1	Bt75 1	
80	Bt12 1	Bt41 1	
81	Bt73 1	
82	Bt38 1	Bt42 1	
83	Bt44 1	Bt76 1	
84	Bt43 1	Bt58 1	
85	Bt22 1	
86	Bt44 1	Bt64 1	
87	Bt92 1	
88	Bt7 1	Bt27 1	Bt45 1	
89	Bt12 1	Bt52 1	
90	Bt46 1	Bt50 1	Bt97 1	
91	Bt28 1	Bt81 1	
92	Bt47 1	
93	Bt42 1	
94	Bt48 1	Bt51 1	Bt61 1	Bt74 1	
95	Bt57 1	
96	Bt29 1	Bt49 1	Bt59 1	
97	Bt8 1	Bt36 1	Bt50 1	
98	Bt50 1	
99	Bt7 1	Bt38 1	Bt79 1	
100	Bt51 1	
101	Bt53 1	Bt95 1	
102	Bt32 1	Bt52 1	
103	Bt13 1	
104	Bt17 1	Bt53 1	
105	Bt3 1	Bt36 1	
106	Bt31 1	Bt54 1	Bt75 1	
107	Bt82 1	
108	Bt55 1	
109	Bt22 1	
110	Bt56 1	
111	Bt59 1	
112	Bt57 1	Bt91 1	
113	Bt50 1	Bt88 1	
114	Bt58 1	Bt79 1	
115	Bt84 1	
116	Bt59 1	
117	Bt10 1	Bt76 1	
118	Bt60 1	
119	Bt56 1	
120	Bt61 1	
