67		32		8		3		0		0		0		513.062		3922
68		57		35		2		0		0		0		776.653		4476
69		37		22		5		0		0		0		852.872		4942
70		33		12		2		0		0		0		693.857		3096
71		54		20		2		0		0		0		263.127		1248
72		56		37		1		0		0		0		349.182		2970
73		28		54		3		0		0		0		748.929		3609
74		50		37		1		0		0		0		387.092		1584
75		27		55		1		0		0		0		202.03		924
76		17		57		3		0		0		0		483.09		4003
77		9		15		4		0		0		0		432.507		2160
78		26		20		6		0		0		0		1412.69		8120
79		12		25		6		0		0		0		1203.42		6538
80		65		40		2		0		0		0		368.957		3600
81		10		39		2		0		0		0		322.656		2922
82		29		12		2		0		0		0		649.8		3476
83		17		9		5		0		0		0		919.631		4952
84		41		16		1		0		0		0		427.111		1716
85		64		28		6		0		0		0		1036.96		6720
86		0		60		3		0		0		0		735.816		5296
87		70		41		3		0		0		0		545.598		3730
88		34		29		3		0		0		0		371.87		2571
89		51		21		3		0		0		0		527.799		4266
90		55		9		2		0		0		0		409.139		2220
91		37		41		5		0		0		0		903.287		5320
92		4		48		2		0		0		0		536.697		3240
93		41		5		2		0		0		0		660.119		3267
94		68		48		4		0		0		0		756.454		4100
95		70		40		5		0		0		0		1072.27		5042
96		66		16		4		0		0		0		841.897		4268
97		16		5		2		0		0		0		182.424		1224
98		49		63		3		0		0		0		850.754		6344
99		46		53		2		0		0		0		349.828		2022
100		18		15		3		0		0		0		702.712		5154
101		1		1		3		0		0		0		560.996		3576
102		21		13		2		0		0		0		447.984		1820
103		41		19		3		0		0		0		855.576		6060
104		29		17		2		0		0		0		406.54		1980
105		26		3		6		0		0		0		1654.88		9860
106		30		14		1		0		0		0		56.5681		343
107		8		4		4		0		0		0		753.128		4582
108		13		64		8		0		0		0		1867.13		9690
109		68		17		6		0		0		0		1179.15		8848
110		12		45		3		0		0		0		846.737		4196
111		28		31		4		0		0		0		513.369		3408
112		16		11		3		0		0		0		860.769		5016
113		15		64		5		0		0		0		1263.74		7815
114		24		1		1		0		0		0		106.406		840
115		16		39		6		0		0		0		1766.09		9021
116		13		28		3		0		0		0		278.162		1308
117		3		43		5		0		0		0		957.177		4599
118		1		61		4		0		0		0		1558.82		8541
119		61		55		1		0		0		0		139.725		660
120		4		53		2		0		0		0		613.227		2840

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		13		8		8		97.85		0		4.7041268
Bt2		23		10		12		659.71		0		14.3415939
Bt3		17		8		14		320.36		0		11.7781076
Bt4		16		10		6		99.52		0		3.1100358
Bt5		8		12		14		234.16		0		12.1956130
Bt6		18		9		7		264.00		0		8.1482936
Bt7		9		11		12		233.41		0		11.7882910
Bt8		9		8		7		123.19		0		8.5547303
Bt9		8		10		14		265.96		1		3.3245062
Bt10		7		7		6		38.39		0		3.9176175
Bt11		18		12		15		390.15		0		9.0312212
Bt12		10		6		8		83.60		0		6.9670135
Bt13		21		7		6		170.21		0		5.7895018
Bt14		10		11		6		139.73		0		6.3511379
Bt15		6		10		7		103.38		0		8.6151946
Bt16		23		6		11		160.96		0		5.8317132
Bt17		6		10		10		68.45		0		5.7042170
Bt18		21		9		8		265.83		1		1.4064939
Bt19		22		9		15		349.18		0		8.8177225
Bt20		7		8		8		50.85		0		4.5401125
Bt21		25		6		12		184.48		0		6.1492839
Bt22		13		12		11		427.11		0		13.6894428
Bt23		21		11		7		176.87		0		3.8282851
Bt24		20		10		6		297.40		0		7.4350932
Bt25		18		11		10		363.68		0		9.1838952
Bt26		21		12		10		295.26		1		1.1716776
Bt27		15		6		10		177.02		0		9.8343271
Bt28		15		12		6		229.52		0		6.3756183
Bt29		14		8		10		278.25		0		12.4217078
Bt30		8		6		8		51.59		0		5.3740798
Bt31		20		10		7		344.60		0		8.6150396
Bt32		20		6		9		135.22		0		5.6341718
Bt33		7		11		15		182.59		0		11.8563064
Bt34		15		12		8		268.63		0		7.4618241
Bt35		16		7		6		72.64		0		3.2426349
Bt36		14		6		8		120.02		0		7.1439430
Bt37		20		8		11		226.45		0		7.0765305
Bt38		19		8		8		239.26		0		7.8704362
Bt39		23		8		14		413.37		0		11.2329286
Bt40		8		7		7		69.33		0		6.1905498
Bt41		19		6		9		128.25		0		5.6248361
Bt42		14		10		9		184.43		0		6.5869589
Bt43		18		11		7		304.99		0		7.7016423
Bt44		14		9		10		192.62		0		7.6437573
Bt45		8		6		6		41.18		0		4.2898570
Bt46		15		11		8		316.88		0		9.6025623
Bt47		13		9		10		269.91		0		11.5344574
Bt48		20		6		14		279.22		0		11.6342646
Bt49		24		9		15		544.17		0		12.5965505
Bt50		8		7		6		79.10		0		7.0621741
Bt51		24		9		8		416.30		0		9.6364977
Bt52		22		6		15		280.24		0		10.6152941
Bt53		14		10		6		118.98		0		4.2491076
Bt54		17		11		6		138.18		0		3.6945807
Bt55		8		6		6		68.65		0		7.1509738
Bt56		11		11		15		373.24		0		15.4232109
Bt57		10		9		9		190.92		0		10.6066842
Bt58		14		6		11		202.03		0		12.0256154
Bt59		19		9		11		439.12		1		2.5679597
Bt60		7		6		8		34.14		1		0.8129353
Bt61		8		10		8		81.98		1		1.0247790
Bt62		17		8		13		194.52		0		7.1516282
Bt63		13		10		12		206.82		0		7.9547026
Bt64		25		10		9		332.78		0		6.6556593
Bt65		10		6		7		81.33		0		6.7778798
Bt66		23		10		7		349.86		0		7.6056218
Bt67		8		8		14		195.82		0		15.2986189
Bt68		19		6		6		164.23		0		7.2028806
Bt69		12		12		15		392.08		0		13.6137668
Bt70		7		7		7		56.57		0		5.7722593
Bt71		15		11		15		297.02		0		9.0006196
Bt72		17		6		6		78.39		0		3.8428845
Bt73		20		7		6		185.18		0		6.6137061
Bt74		16		11		10		276.64		0		7.8591860
Bt75		11		8		10		161.11		0		9.1541118
Bt76		13		8		10		156.74		0		7.5354780
Bt77		12		11		10		169.15		0		6.4072227
Bt78		16		6		8		128.78		0		6.7070435
Bt79		8		12		13		221.81		0		11.5527888
Bt80		6		8		8		74.67		0		7.7777532
Bt81		17		12		10		239.29		0		5.8650256
Bt82		8		12		8		113.17		0		5.8940779
Bt83		19		6		10		179.62		0		7.8779165
Bt84		16		9		11		387.09		0		13.4406875
Bt85		7		11		9		113.55		0		7.3732563
Bt86		22		10		6		261.22		0		5.9367251
Bt87		14		10		7		163.68		0		5.8458644
Bt88		12		6		11		193.68		1		2.6900118
Bt89		9		8		7		113.03		0		7.8493995
Bt90		7		7		6		55.28		1		1.1281204
Bt91		10		7		12		130.83		0		9.3452018
Bt92		13		9		11		296.44		0		12.6682208
Bt93		19		12		13		510.83		0		11.2023146
Bt94		7		8		15		106.41		0		9.5005616
Bt95		12		10		8		194.48		0		8.1032549
Bt96		25		10		15		555.12		0		11.1023019
Bt97		14		9		11		172.34		0		6.8390500
Bt98		17		11		8		369.56		0		9.8811755
Bt99		20		8		8		197.03		0		6.1572545
Bt100		6		6		8		51.14		0		7.1030225

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt14 1	Bt48 1	
2	Bt24 1	Bt26 1	Bt35 1	
3	Bt25 1	Bt29 1	Bt38 1	
4	Bt2 1	Bt29 1	Bt36 1	Bt47 1	
5	Bt48 1	
6	Bt18 1	Bt37 2	Bt59 1	
7	Bt44 1	Bt62 1	Bt97 1	
8	Bt3 1	Bt9 1	Bt35 1	Bt77 1	Bt98 1	
9	Bt97 1	
10	Bt17 1	Bt32 1	Bt64 1	
11	Bt29 1	Bt70 1	Bt81 1	
12	Bt4 2	
13	Bt18 1	Bt24 1	
14	Bt17 1	Bt78 1	
15	Bt45 1	Bt62 1	Bt90 1	
16	Bt5 1	Bt96 1	
17	Bt14 1	Bt37 1	Bt57 1	Bt77 1	
18	Bt9 1	Bt10 1	Bt29 1	Bt45 1	Bt47 1	
19	Bt65 1	Bt77 1	Bt88 1	
20	Bt6 1	Bt54 1	
21	Bt65 1	
22	Bt8 1	Bt41 1	Bt52 1	Bt71 1	Bt87 1	
23	Bt20 1	Bt32 1	Bt46 1	Bt53 1	Bt71 1	Bt75 1	
24	Bt7 1	Bt77 1	Bt85 1	
25	Bt16 1	Bt17 1	Bt30 1	Bt33 1	Bt37 1	Bt48 1	Bt67 1	Bt83 1	Bt98 1	
26	Bt54 1	Bt87 1	Bt96 1	
27	Bt83 1	
28	Bt8 1	Bt28 1	Bt33 1	Bt37 1	
29	Bt5 1	Bt8 1	Bt23 1	Bt34 1	Bt37 1	
30	Bt6 1	Bt62 1	Bt64 1	Bt93 1	
31	Bt57 1	Bt61 1	Bt77 1	Bt82 1	Bt95 1	
32	Bt9 1	Bt46 1	Bt60 1	
33	Bt41 1	Bt55 1	Bt66 1	
34	Bt5 1	Bt63 1	Bt96 1	Bt100 1	
35	Bt18 1	Bt86 1	Bt89 1	
36	Bt10 1	Bt22 1	Bt87 1	
37	Bt4 1	Bt42 1	Bt91 1	
38	Bt41 1	Bt61 2	Bt83 1	Bt93 1	
39	Bt70 1	Bt77 1	Bt85 1	
40	Bt3 1	Bt6 1	Bt11 1	Bt43 1	
41	Bt15 1	Bt16 1	Bt44 1	
42	Bt11 1	Bt97 1	Bt99 1	
43	Bt9 1	Bt26 1	Bt79 1	Bt92 1	
44	Bt12 1	Bt70 1	Bt95 1	
45	Bt47 1	Bt53 1	
46	Bt4 1	Bt68 1	Bt78 1	
47	Bt1 1	Bt46 1	Bt54 1	Bt64 1	
48	Bt13 1	Bt30 1	
49	Bt24 1	Bt35 1	Bt45 1	Bt57 1	Bt60 1	Bt78 1	Bt85 1	
50	Bt67 1	Bt77 1	
51	Bt30 1	Bt62 1	Bt68 1	Bt72 1	Bt92 1	
52	Bt7 1	Bt14 1	Bt25 1	Bt61 1	
53	Bt25 1	Bt43 1	Bt82 1	
54	Bt60 1	Bt90 1	
55	Bt13 1	Bt26 1	Bt31 1	Bt70 1	Bt71 1	Bt72 1	
56	Bt12 1	Bt15 1	Bt35 1	Bt76 1	
57	Bt3 1	Bt59 1	Bt96 1	
58	Bt48 1	Bt63 1	Bt83 1	Bt93 1	
59	Bt4 1	Bt45 1	
60	Bt16 1	Bt23 1	Bt49 1	Bt67 1	
61	Bt35 1	Bt44 1	
62	Bt11 1	Bt92 1	Bt100 1	
63	Bt1 1	Bt3 1	Bt13 1	Bt28 1	
64	Bt17 1	Bt30 1	Bt34 1	Bt79 1	Bt88 1	
65	Bt34 1	Bt40 1	Bt52 1	Bt86 1	
66	Bt78 1	Bt93 1	Bt100 1	
67	Bt19 1	Bt20 1	Bt89 1	
68	Bt18 1	Bt93 1	
69	Bt27 1	Bt54 1	Bt61 1	Bt86 1	Bt95 1	
70	Bt2 1	Bt60 1	
71	Bt55 1	Bt95 1	
72	Bt19 1	
73	Bt34 1	Bt45 1	Bt59 1	
74	Bt84 1	
75	Bt58 1	
76	Bt20 1	Bt32 1	Bt71 1	
77	Bt50 1	Bt65 1	Bt72 1	Bt88 1	
78	Bt11 1	Bt29 1	Bt31 1	Bt40 1	Bt48 1	Bt100 1	
79	Bt9 1	Bt27 1	Bt42 1	Bt43 1	Bt44 1	Bt72 1	
80	Bt21 2	
81	Bt21 1	Bt54 1	
82	Bt52 1	Bt98 1	
83	Bt18 1	Bt40 1	Bt78 1	Bt86 1	Bt95 1	
84	Bt22 1	
85	Bt10 1	Bt26 1	Bt34 1	Bt55 1	Bt88 1	Bt97 1	
86	Bt11 1	Bt38 1	Bt94 1	
87	Bt61 1	Bt64 1	Bt91 1	
88	Bt14 1	Bt23 1	Bt90 1	
89	Bt4 1	Bt19 1	Bt50 1	
90	Bt28 1	Bt83 1	
91	Bt15 1	Bt29 1	Bt32 1	Bt63 1	Bt83 1	
92	Bt24 1	Bt81 1	
93	Bt25 1	Bt92 1	
94	Bt9 1	Bt27 1	Bt76 2	
95	Bt6 1	Bt35 1	Bt47 2	Bt67 1	
96	Bt9 1	Bt25 1	Bt75 1	Bt100 1	
97	Bt30 1	Bt91 1	
98	Bt5 1	Bt11 1	Bt37 1	
99	Bt13 1	Bt83 1	
100	Bt26 1	Bt64 1	Bt80 1	
101	Bt5 1	Bt36 1	Bt63 1	
102	Bt15 1	Bt31 1	
103	Bt11 1	Bt52 1	Bt73 1	
104	Bt27 1	Bt28 1	
105	Bt13 1	Bt18 1	Bt22 1	Bt26 1	Bt64 1	Bt87 1	
106	Bt70 1	
107	Bt44 1	Bt54 1	Bt75 1	Bt86 1	
108	Bt28 2	Bt39 1	Bt40 1	Bt47 1	Bt50 1	Bt63 1	Bt98 1	
109	Bt18 1	Bt20 1	Bt21 1	Bt62 1	Bt63 1	Bt74 1	
110	Bt7 1	Bt51 1	Bt99 1	
111	Bt5 1	Bt30 1	Bt90 1	Bt97 1	
112	Bt29 1	Bt39 1	Bt77 1	
113	Bt21 1	Bt38 2	Bt49 1	Bt70 1	
114	Bt94 1	
115	Bt24 1	Bt49 1	Bt59 1	Bt72 1	Bt73 1	Bt79 1	
116	Bt8 1	Bt15 1	Bt30 1	
117	Bt8 1	Bt29 1	Bt40 1	Bt56 1	Bt82 1	
118	Bt2 1	Bt33 1	Bt49 1	Bt97 1	
119	Bt14 1	
120	Bt31 1	Bt34 1	
