72		24		56		3		0		0		0		954.583		6039
73		40		57		6		0		0		0		1755.21		8622
74		54		6		1		0		0		0		272.48		1287
75		50		36		4		0		0		0		1180.41		5382
76		61		7		4		0		0		0		1296.03		5340
77		50		59		5		0		0		0		1995.38		10557
78		8		23		5		0		0		0		1019.52		4371
79		6		60		3		0		0		0		1074.67		6357
80		47		56		3		0		0		0		751.162		3552
81		28		69		2		0		0		0		273.563		1428
82		46		69		4		0		0		0		1111.55		6441
83		22		55		3		0		0		0		1056		6201
84		29		13		1		0		0		0		187.447		768
85		23		13		2		0		0		0		610.493		2739
86		1		61		4		0		0		0		1170.15		5649
87		5		18		5		0		0		0		1514.36		6960
88		3		25		4		0		0		0		1439.25		6282
89		26		5		3		0		0		0		1084.03		4989
90		58		27		4		0		0		0		1051.83		4692
91		24		56		3		0		0		0		1210.19		7155
92		37		32		5		0		0		0		1036.59		5274
93		55		6		1		0		0		0		52.8112		252
94		66		21		1		0		0		0		52.8112		252
95		67		25		2		0		0		0		747.637		4917
96		40		16		2		0		0		0		424.13		2112
97		21		27		5		0		0		0		1330.96		7989
98		11		59		4		0		0		0		412.49		2340
99		31		65		3		0		0		0		611.576		2880
100		36		62		4		0		0		0		730.747		3495
101		10		2		5		0		0		0		1378.85		9246
102		14		59		3		0		0		0		691.491		2844
103		1		11		6		0		0		0		1346.49		7884
104		69		25		4		0		0		0		664.388		3132
105		44		22		2		0		0		0		293.658		1914
106		60		60		2		0		0		0		459.926		2055
107		28		0		2		0		0		0		544.96		2574
108		25		63		2		0		0		0		665.046		2892
109		7		23		6		0		0		0		1706.06		8619
110		68		68		2		0		0		0		525.46		2220
111		61		34		2		0		0		0		681.078		3504
112		26		53		5		0		0		0		1090.01		4692
113		6		30		5		0		0		0		1105.15		5022
114		20		12		6		0		0		0		1390.06		8025
115		19		69		3		0		0		0		1073.05		4977
116		42		59		2		0		0		0		273.563		1428
117		69		58		2		0		0		0		736.656		4905
118		10		65		3		0		0		0		579.159		2754
119		65		62		2		0		0		0		746.016		3537
120		32		55		3		0		0		0		799.362		3837

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		8		12		8		187.45		0		9.7628496
Bt2		22		6		11		338.01		0		12.8035419
Bt3		12		12		10		327.03		0		11.3553018
Bt4		9		11		13		272.48		0		13.7616041
Bt5		9		12		12		319.34		0		14.7842581
Bt6		19		6		11		207.54		0		9.1027192
Bt7		21		11		15		409.62		0		8.8663154
Bt8		15		10		15		473.54		0		15.7845440
Bt9		6		11		10		86.12		0		6.5239561
Bt10		6		6		7		52.81		0		7.3348887

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt2 1	Bt7 4	Bt10 1	
2	Bt3 1	Bt5 1	
3	Bt2 1	Bt4 1	
4	Bt2 1	Bt6 1	Bt9 1	
5	Bt2 1	Bt8 1	Bt9 1	
6	Bt2 1	Bt4 1	Bt7 1	Bt10 1	
7	Bt2 1	Bt6 1	Bt10 1	
8	Bt6 1	
9	Bt1 1	Bt4 1	Bt5 1	
10	Bt1 2	Bt2 1	Bt7 1	
11	Bt3 2	Bt9 2	
12	Bt4 1	Bt10 1	
13	Bt7 1	Bt8 1	
14	Bt1 1	Bt5 1	Bt7 1	Bt9 1	
15	Bt4 1	Bt5 1	Bt6 1	
16	Bt1 2	Bt2 2	Bt9 1	
17	Bt8 1	Bt9 2	
18	Bt3 1	Bt5 1	Bt9 1	
19	Bt4 1	Bt6 1	
20	Bt2 1	Bt6 1	
21	Bt7 1	Bt9 1	
22	Bt1 1	Bt6 1	Bt7 1	Bt9 1	Bt10 1	
23	Bt6 1	Bt7 2	Bt8 2	
24	Bt5 1	Bt6 1	Bt7 1	Bt8 1	
25	Bt2 1	Bt7 1	
26	Bt5 1	Bt6 1	
27	Bt5 1	Bt9 1	
28	Bt1 1	Bt10 1	
29	Bt3 2	Bt5 2	Bt7 1	Bt9 1	
30	Bt1 1	Bt4 1	Bt7 1	Bt8 1	
31	Bt5 1	
32	Bt6 1	Bt7 1	
33	Bt2 1	Bt8 2	Bt9 1	
34	Bt4 2	Bt6 1	Bt9 1	Bt10 1	
35	Bt5 2	
36	Bt3 1	Bt5 2	Bt10 1	
37	Bt1 1	Bt2 1	Bt8 1	
38	Bt3 1	Bt5 1	Bt7 1	Bt8 1	
39	Bt4 1	Bt6 1	Bt8 1	Bt9 1	Bt10 1	
40	Bt2 1	Bt8 1	
41	Bt2 1	Bt3 1	Bt5 1	Bt7 1	Bt9 1	
42	Bt1 2	Bt5 1	Bt6 1	
43	Bt2 1	Bt4 1	Bt9 1	
44	Bt3 2	Bt5 1	Bt7 2	
45	Bt1 1	Bt2 1	Bt7 1	Bt10 1	
46	Bt2 1	Bt3 2	Bt4 1	Bt10 1	
47	Bt2 1	Bt7 1	Bt10 1	
48	Bt1 1	Bt7 1	
49	Bt1 1	Bt4 1	Bt8 1	
50	Bt1 1	Bt2 2	Bt5 1	Bt10 1	
51	Bt1 1	Bt2 2	Bt3 1	Bt5 1	Bt8 1	
52	Bt3 1	
53	Bt4 2	Bt5 1	Bt8 1	
54	Bt1 1	Bt3 1	Bt6 1	
55	Bt8 1	
56	Bt6 1	Bt7 1	Bt8 1	
57	Bt3 2	Bt5 1	Bt7 1	
58	Bt3 2	Bt5 1	
59	Bt1 1	Bt2 1	Bt4 1	Bt5 1	
60	Bt3 1	Bt4 1	Bt6 1	Bt8 1	Bt10 1	
61	Bt4 1	Bt9 1	
62	Bt1 1	Bt4 1	Bt5 1	
63	Bt1 2	Bt3 1	Bt4 1	Bt5 2	Bt6 1	Bt10 1	
64	Bt1 1	Bt3 1	Bt6 1	
65	Bt9 2	
66	Bt4 1	Bt5 1	Bt10 1	
67	Bt2 1	Bt3 1	Bt9 1	Bt10 1	
68	Bt1 1	Bt2 1	Bt5 1	Bt8 1	
69	Bt5 1	Bt8 2	Bt10 1	
70	Bt7 1	
71	Bt2 1	Bt5 1	Bt7 1	
72	Bt4 2	Bt7 1	
73	Bt1 1	Bt3 1	Bt6 1	Bt8 2	Bt9 1	
74	Bt4 1	
75	Bt3 2	Bt8 1	Bt10 1	
76	Bt2 1	Bt5 3	
77	Bt5 2	Bt7 1	Bt8 2	
78	Bt1 2	Bt4 1	Bt5 1	Bt10 1	
79	Bt2 1	Bt3 1	Bt7 1	
80	Bt2 1	Bt3 1	Bt9 1	
81	Bt1 1	Bt9 1	
82	Bt1 2	Bt3 1	Bt7 1	
83	Bt3 1	Bt5 1	Bt7 1	
84	Bt1 1	
85	Bt2 1	Bt4 1	
86	Bt2 1	Bt4 1	Bt8 1	Bt9 1	
87	Bt1 1	Bt3 1	Bt8 2	Bt10 1	
88	Bt3 1	Bt5 2	Bt8 1	
89	Bt2 1	Bt4 1	Bt8 1	
90	Bt3 1	Bt5 2	Bt9 1	
91	Bt3 1	Bt7 1	Bt8 1	
92	Bt2 1	Bt8 1	Bt9 2	Bt10 1	
93	Bt10 1	
94	Bt10 1	
95	Bt2 1	Bt7 1	
96	Bt2 1	Bt9 1	
97	Bt1 1	Bt6 1	Bt7 1	Bt8 1	Bt10 1	
98	Bt1 1	Bt9 2	Bt10 1	
99	Bt1 1	Bt2 1	Bt9 1	
100	Bt4 1	Bt5 1	Bt9 1	Bt10 1	
101	Bt1 1	Bt5 1	Bt7 2	Bt10 1	
102	Bt5 2	Bt10 1	
103	Bt1 1	Bt2 1	Bt4 1	Bt7 1	Bt9 1	Bt10 1	
104	Bt1 1	Bt2 1	Bt9 1	Bt10 1	
105	Bt6 1	Bt9 1	
106	Bt1 1	Bt4 1	
107	Bt4 2	
108	Bt2 1	Bt3 1	
109	Bt4 3	Bt6 2	Bt8 1	
110	Bt1 1	Bt2 1	
111	Bt6 1	Bt8 1	
112	Bt2 1	Bt3 1	Bt5 1	Bt10 2	
113	Bt1 1	Bt2 1	Bt5 1	Bt6 1	Bt10 1	
114	Bt1 1	Bt3 2	Bt7 1	Bt9 1	Bt10 1	
115	Bt3 1	Bt4 1	Bt8 1	
116	Bt1 1	Bt9 1	
117	Bt3 1	Bt7 1	
118	Bt8 1	Bt10 2	
119	Bt4 1	Bt8 1	
120	Bt4 1	Bt5 1	Bt6 1	
